,0
W0,2.9182278815653717e-09
W1,1.5496562921768488e-09
W2,9.395468847372968e-10
W3,2.337183413470001e-08
W4,1.4481753241035733e-08
W5,4.2755243789827086e-10
W6,8.537394124985553e-10
