,0
W0,4.007428511254574e-08
W1,2.0895973840140414e-10
W2,1.1515377540405325e-09
W3,7.12769065991381e-10
W4,8.650491434281093e-11
W5,1.663523130357447e-08
W6,8.544720486725055e-10
