,,W0,W1,W2,W3,W4,W5,W6
F0,S0,4.948795888970343e-08,7.245716391162636e-08,5.72460882720486e-08,1.0821202649000755e-07,1.1580755685140133e-07,4.08005769252225e-08,1.597512384185981e-07
F0,S1,6.263612502894491e-08,8.836640076881309e-08,3.9238120779672965e-08,8.54602202976688e-08,3.5405454874744215e-07,5.5142591871761225e-08,1.3141087888428974e-07
F0,S2,4.1818761315696837e-07,604.4478775094583,4.0846663518786395e-08,1.426339325631257e-07,3.3601447456660425e-07,255.8324054699173,1.4109007854589118e-07
F0,S3,1.1496495097043155e-07,9.487144002206664e-08,2.119909923689787e-08,6.037857221618022e-08,8.493436783831462e-08,7.75355416128294e-08,7.586489398082185e-08
F0,S4,5.496138505502624e-08,8.060000596740408e-08,2.254195984109151e-08,5.3037424564957843e-08,6.069168223836833e-08,4.872532523860355e-08,7.399536234348794e-08
F0,S5,4.385455626546551e-08,7.35617879220759e-08,4.311730832083814e-08,5.66228758722253e-08,6.83319881748499e-08,3.931058200416662e-08,1.210570096407208e-07
F0,S6,4.3480656278838085e-08,6.459275482961511e-08,2.318145090908308e-08,6.058082016883773e-08,5.984272555505672e-08,3.718769207821303e-08,8.10420749739714e-08
F0,S7,6.385879039024807e-08,3.2055746569542657e-07,3.4601421272776854e-08,4.372855243559704e-07,1.1763444889970683e-07,1.2465664473978765e-07,4.5135795248454596e-07
F0,S8,5.1568803978379657e-08,6.976372529097583e-08,2.7832635160232685e-08,5.88940198231105e-08,7.25405488092171e-08,4.2543700725619626e-08,1.0197336769358473e-07
F0,S9,2.54806467298252e-07,1.1790990110616452e-07,4.376697331972059e-08,427.28305383936527,13.57562718023969,1.7803778768366556e-07,345.5731912099106
F0,S10,6.54117156939186e-08,8.26159280002671e-08,2.3570911568848333e-08,9.433157656386837e-08,9.806442926675489e-08,6.116350307989992e-08,1.5365365565559013e-07
F0,S11,4.244386583730019e-08,9.85324713628667e-08,2.0237645495449296e-08,5.6008309631309e-08,5.2793858799181525e-08,4.6779677806588116e-08,7.303717418582742e-08
F0,S12,1.053259341205806e-07,1.2318651071571706e-07,2.5142523371945543e-08,8.251852334043299e-08,1.626828495139858e-07,8.815833936001273e-08,1.0817661880079405e-07
F0,S13,5.389383717527688e-08,1.1360489155006805e-07,1.911666784074105e-08,4.6467569906683186e-08,5.4098754821523916e-08,6.015974147886554e-08,6.390138574777063e-08
F0,S14,4.0917081084502546e-08,6.92469302247842e-08,5.696459836387968e-08,6.736571242569677e-08,7.252966662131997e-08,3.701040929268953e-08,1.1956730893787163e-07
F0,S15,4.6255501150963126e-08,7.36355389555656e-08,4.087801070655795e-08,7.569805334550205e-08,9.981315497471751e-08,4.049874302278177e-08,1.1697623484858867e-07
F0,S16,4.7661811020430616e-08,7.630612083370793e-08,2.3918786635761396e-08,7.094550541028572e-08,7.056726661839615e-08,4.2537269094099175e-08,8.859099492902114e-08
F0,S17,1.5011610643487707e-07,1.0444949089082653e-05,5.1841691678481285e-08,8.995725395797675e-08,2.0853149768611398e-07,6.107106110748045e-07,2.1086641267438915e-07
F0,S18,4.0443681926346104e-08,2.384098420061599e-07,3.423746824678506e-08,5.122658402784845e-08,6.032296920799083e-08,6.435702086679202e-08,1.1272716033443032e-07
F0,S19,596.9022108684194,121.91884512091563,187.91252738993325,4.400945426938122e-07,779.7668270351874,442.2309289743109,60.46026242666133
F0,S20,5.2540976211175266e-08,2.2962613573871986e-07,2.9230857123861783e-08,9.500777774816527e-08,7.245828014792222e-08,8.067482717807124e-08,1.1326503273015246e-07
F0,S21,4.875221621760641e-08,8.525534164326715e-08,3.19481498457368e-08,8.693373818883602e-08,6.351276797609648e-08,4.5903242734120605e-08,1.194374569670018e-07
F0,S22,217.20134244045508,3.884572472113691e-07,4.412386903735259e-08,9.686034297380095e-08,1.0425441108787879e-06,165.5226309946233,1.4640056557533058e-07
F0,S23,4.71443530592998e-08,1.0324154112772272e-07,211.99092859796025,9.262049664059093e-08,3.114617234152006e-07,4.997997070104403e-08,11.499793635844656
F0,S24,5.7473383515279034e-08,1.3758350954417167e-07,3.448722789573878e-08,8.807922042431674e-08,8.912924940508735e-08,6.128510425336092e-08,1.3879739452461033e-07
F0,S25,5.156029014459717e-08,6.934174304497916e-08,2.4316938329022704e-08,7.14854378044348e-08,6.913280686256177e-08,4.227100464069618e-08,9.052031627836507e-08
F0,S26,4.143379550780562e-08,6.174018045250563e-08,2.3186558683909045e-08,6.40753626894594e-08,7.325394591724294e-08,3.6048791057478256e-08,8.931789491717662e-08
F0,S27,4.1447112293386686e-08,3.3121666187251083e-07,2.4841264265569296e-08,5.97575054295509e-08,6.015121748190563e-08,6.750080454724272e-08,8.61806154193382e-08
F0,S28,9.563156151416382e-08,1.4957938336662998e-07,3.984593185871387e-07,77.38939526246104,6.018284736614746e-07,9.301569023783566e-08,77.45813242676184
F0,S29,7.31234206564726e-08,8.25503561244636e-07,5.782796975892089e-08,2.1606840195759396e-07,1.2810742555485592e-07,1.5971444823397894e-07,2.81482202433218e-07
F0,S30,4.015279146762392e-08,8.101246848548411e-08,2.259001293473957e-08,4.60193212853432e-08,5.854292995866065e-08,4.194694684114377e-08,7.443260302379133e-08
F0,S31,5.4567407094844955e-08,9.180453381091461e-08,3.7067052749266175e-08,8.648255734382653e-08,8.303907846995294e-08,5.1484946723327905e-08,1.701452531797739e-07
F0,S32,4.084548373801583e-08,6.210859862889925e-08,2.012122347906002e-08,4.705667435348124e-08,5.742535115006136e-08,3.6787825590214753e-08,7.309759561009967e-08
F0,S33,5.330873107292168e-08,1.3505194156631885e-07,2.8512751933680644e-08,7.697589623450907e-08,7.667549750945299e-08,6.36979700512439e-08,1.3049948209172905e-07
F0,S34,5.085139372101272e-08,7.529490775000476e-08,3.125649826517295e-08,9.616724032472329e-08,9.109317725528549e-08,4.63066040681676e-08,1.4692621548652584e-07
F0,S35,7.831238606062598e-08,7.89214925244017e-08,2.3866399386371285e-08,7.815412590193621e-08,1.3589678003812997e-07,5.920411844632301e-08,1.1380034278246e-07
F0,S36,4.122533753107317e-08,5.883872980050402e-08,1.849954856050882e-08,4.594305707968218e-08,4.805967271854152e-08,3.4819538507777784e-08,6.215453648486085e-08
F0,S37,5.33509076157919e-08,1.0414088718720538e-07,3.419870086870443e-08,7.833211817665535e-08,8.432786099561925e-08,5.266534346427456e-08,1.2014491482642175e-07
F0,S38,5.1610085807923604e-08,1.3595667025109082e-07,2.4789569490200192e-08,5.920281618549776e-08,6.3098019047073e-08,6.000850121039308e-08,8.345779401250575e-08
F0,S39,4.752699160401216e-08,8.011852163483592e-08,2.822288078208452e-08,6.696258311713887e-08,6.940625642999e-08,4.532763906352037e-08,9.492325496460423e-08
F0,S40,4.3315890698814755e-08,6.896480692923348e-08,6.621866880551903e-08,8.45639725163495e-08,1.235552791423231e-07,3.896776563466019e-08,1.6621328487747158e-07
F0,S41,3.907789866735797e-08,6.6712265953123e-08,2.0151967022475235e-08,4.9282157536316226e-08,5.200179193074174e-08,3.622540816194006e-08,6.869649229697459e-08
F0,S42,2.4292724137621695e-07,1.0628461891874693e-07,3.902245972939099e-08,7.219350958074928e-08,1.9659179020518296e-07,8.328604317659486e-08,1.2012105720323085e-07
F0,S43,1.0248162663455943e-07,1.0286242800767117e-07,3.278744971472076e-08,8.197180901709333e-08,1.3343238361050798e-07,6.969436505213144e-08,1.684854449068632e-07
F0,S44,7.807018069060564e-08,1.5385011493919117e-07,2.666474662770582e-08,6.917434978941582e-08,8.887551195151273e-08,7.784966909641099e-08,9.206830524152178e-08
F0,S45,2.0019766290570848e-07,85.6725783033193,18.506836150477422,1.5167992780209117e-07,33.190459731115226,3.820445636470335e-07,1.592535710331847e-06
F0,S46,6.25238387080947e-08,7.805360593121836e-08,2.624749966033784e-08,1.1297966353759752e-07,8.140669468128392e-08,4.987433698834836e-08,1.11611441142375e-07
F0,S47,4.581914379794823e-08,6.42691921800633e-08,2.1815264626904822e-08,5.207114109538063e-08,5.8051677888336863e-08,3.97583047932783e-08,6.915086506012991e-08
F0,S48,4.296250248110698e-08,7.018936740080596e-08,2.1340551374608975e-08,5.2588272257983764e-08,5.3029706620966946e-08,3.9593888033172604e-08,7.21710293834112e-08
F0,S49,6.452112016260208e-08,7.502288887573596e-08,2.1610197543376105e-08,8.889032084020178e-08,7.897375225743264e-08,5.096994268055969e-08,8.676002622699238e-08
F0,S50,4.831908262194506e-08,7.596570691374902e-08,2.4017427030439568e-08,6.345975403135197e-08,7.308909371611313e-08,4.324043445113869e-08,8.311337951029095e-08
F0,S51,5.323847725945363e-08,1.7846462199068603e-07,3.4342040823132685e-08,7.57335687498898e-08,9.073975757662956e-08,5.7329511773813465e-08,1.0038885508689137e-07
F0,S52,4.424731754044626e-08,7.100812038564622e-08,1.721318413013082e-08,4.1008425465990457e-08,4.9234233151145195e-08,4.116964803346368e-08,5.754586081694073e-08
F0,S53,5.169061172575455e-08,5.8956809375314454e-08,1.9224362232362075e-08,5.022686936468162e-08,6.20252133083416e-08,3.8604226211268174e-08,7.032391478150474e-08
F0,S54,5.423564428565563e-08,6.95706663448479e-08,3.210484383150767e-08,6.259398745393789e-08,8.229726520310891e-08,4.414778857994841e-08,8.091597159443243e-08
F0,S55,4.557587673749988e-08,8.055626339731308e-08,2.5272583232940437e-08,5.718016991297505e-08,6.575847288102739e-08,4.346843229179191e-08,9.203312627276066e-08
F0,S56,6.169968524054076e-08,1.7355564168116695e-07,5.463456380988234e-08,6.300120667389388e-08,1.1038598456597639e-07,7.35399049105197e-08,1.3378841738106322e-07
F0,S57,4.812107117765454e-08,7.977496950102693e-08,3.3001641111776295e-08,5.925242867388527e-08,6.940680606895907e-08,4.4472908194629643e-08,1.1521785206325336e-07
F0,S58,6.60324329105614e-08,7.739569542387395e-08,2.3141035128503097e-08,6.81980008060777e-08,9.542490761448864e-08,4.9866636920737045e-08,9.029865109773034e-08
F0,S59,1.7547468053144603e-07,1.389851952711806e-07,6.76980910240579e-07,8.98975152017756e-08,3.305076402032986e-07,9.369559544463377e-08,9.68913166452531e-07
F0,S60,5.661456756756146e-08,9.922859759706189e-08,4.4584776780109754e-08,9.856028683955135e-07,2.1368699998808148e-07,5.759857459243245e-08,3.2720805360944244e-07
F0,S61,6.055767133572401e-08,1.5147946329039443e-07,4.319993469333515e-08,5.783862636765709e-08,9.118694870954518e-08,6.797040627045793e-08,1.3401630901527995e-07
F0,S62,4.73122545276217e-08,1.621796704753868e-07,2.3624718470542182e-08,5.83063101259173e-08,5.901816707501114e-08,6.23784410939012e-08,8.355902228394294e-08
F0,S63,4.164432190590132e-08,9.796381244568351e-08,3.042308112028804e-08,4.779399496321591e-08,5.8362755844907744e-08,4.506612351283034e-08,8.11768285635202e-08
F0,S64,5.902308640845266e-08,9.90992949357884e-08,3.956169823356442e-08,1.6789318714196788e-07,1.267231718744666e-07,5.71821690384387e-08,1.5949105705234188e-07
F0,S65,4.7847244912413796e-08,6.880060058378202e-08,3.10340008046186e-08,7.150565857459917e-08,7.714460837815169e-08,4.063956551506122e-08,1.013114470316054e-07
F0,S66,6.860567353132515e-08,7.082295862480745e-07,3.0808548426413104e-08,6.343272033475856e-08,7.757917997494694e-08,1.1764594027398117e-07,1.0296380887776326e-07
F0,S67,4.012707689902469e-08,9.095667440908963e-08,3.004032768648256e-08,6.10786888160846e-08,6.283742766510152e-08,4.1481001307336246e-08,1.0456999426037439e-07
F0,S68,5.4734633537216034e-08,2.1466835353959676e-07,2.3460135701638762e-08,9.629095159655486e-08,6.923203264193058e-08,7.233458639887065e-08,8.351972385842947e-08
F0,S69,1.264734608720585e-07,7.851744726978004e-08,2.588257511213049e-08,9.069535386847515e-08,1.2126201166597087e-07,6.274089773735707e-08,9.903206614005754e-08
F0,S70,6.011770000911477e-08,9.518069062496072e-08,2.4153962665550176e-08,8.156613404398077e-08,1.0115825626379997e-07,5.998703162976383e-08,1.1646311527772092e-07
F0,S71,7.770594932665236e-08,8.102432690978773e-08,2.446219723083511e-08,5.8445127016991047e-08,8.872245047759987e-08,5.724823207872958e-08,9.539769244787358e-08
F0,S72,5.720375129770455e-08,1.0699699429489152e-07,2.1491453812335866e-08,7.455223283081806e-08,7.728975393758281e-08,6.320088977958065e-08,9.93863373212766e-08
F0,S73,3.9441499239372364e-08,8.071659222901104e-08,1.9569871627356707e-08,4.9372741751262117e-08,5.062783518805283e-08,4.1506982030349055e-08,6.579836041601907e-08
F0,S74,4.506428568051262e-08,9.976552551387328e-08,1.9899921893094993e-08,4.913207179588271e-08,5.583589823833444e-08,4.9752860257567874e-08,6.780619697468009e-08
F0,S75,65.61280566296938,100.24766616652067,3.932893422790461e-08,2.759977350192519e-06,21.538741758137967,127.54097062403324,2.3043404551607676e-07
F0,S76,4.840434081787636e-08,6.685008414404924e-08,3.4229116244999296e-08,6.035529759006151e-08,7.340321937183702e-08,3.9753125849705e-08,9.515862519196496e-08
F0,S77,9.092574052792977e-08,1.338405286981683e-07,3.1156848122050265e-08,1.129991359761317e-06,1.5609472813079747e-07,9.786432961766714e-08,2.1250836565376397e-07
F0,S78,6.340177902331631e-08,2.593307299353359e-07,3.6160403719991737e-08,1.427752336166123e-07,7.568074328141174e-08,7.946904331644005e-08,1.3695702935399725e-07
F0,S79,5.686825880980212e-08,1.382389107560252e-07,2.7928493538757485e-08,5.959713587895299e-08,7.878219508527894e-08,6.664351213313292e-08,9.4436672147088e-08
F0,S80,3.742291251416902e-08,7.110491865819518e-08,2.5732407489373844e-08,6.035658600849406e-08,5.649263855910644e-08,3.6211428313631376e-08,8.778920603835741e-08
F0,S81,5.556197079790603e-08,1.0887024840245236e-07,2.7049005230387603e-08,9.242077437522128e-08,7.46728871458573e-08,5.3944443751390965e-08,1.194956554731807e-07
F0,S82,5.960410566166453e-08,5.536329479641457e-08,1.8445416359274935e-08,4.708698085292105e-08,6.605462084467032e-08,3.9286153158314486e-08,6.843490969245992e-08
F0,S83,5.18606531389808e-08,78.83302125904147,3.5476862359202264e-08,7.989640693424798e-08,8.344159838208454e-08,1.1380101519005381e-07,1.622619605679873e-07
F0,S84,8.885125849635312e-08,5.869131402259746e-08,2.9290846413089847e-08,4.904208331074729e-08,1.0937903019624732e-07,4.56607290893446e-08,9.223409702414442e-08
F0,S85,7.92767529344518e-08,8.118930499675587e-08,5.637235891282915e-08,6.187040899792143e-08,1.0144960107946161e-07,5.6179666219785816e-08,1.4251129661714708e-07
F0,S86,5.752467544964402e-08,1.5162152213434532e-07,3.385383176690012e-08,6.937402826137059e-08,7.163750730477227e-08,5.8443227333196085e-08,1.1947815245069702e-07
F0,S87,3.8915925051714904e-08,6.459223021738178e-08,2.0184890354220612e-08,4.282893821635122e-08,5.041176901332362e-08,3.6177593415063165e-08,6.718175009230251e-08
F0,S88,5.2739263479222927e-08,7.96274754125796e-08,2.886436826293325e-08,8.110924752120269e-08,1.1286888089962777e-07,4.6428534803601117e-08,1.1897958660056746e-07
F0,S89,4.8046972722700036e-08,6.629435283878723e-08,1.8361914606803552e-08,5.3500409255214624e-08,5.147489061815775e-08,3.9897632941789073e-08,6.578498757223106e-08
F0,S90,1.8417913484535543e-07,9.179052375375378e-08,3.033575235796811e-08,6.803978389070383e-08,1.344748560231802e-07,9.135617125253144e-08,1.162535589768726e-07
F0,S91,6.258803701140765e-08,8.070789420557546e-08,3.459052516422348e-08,1.1807346608822368e-07,1.2736745256669601e-07,5.3502917119175864e-08,1.432535987523055e-07
F0,S92,5.416678392803191e-08,7.085745253967472e-08,2.175382202576269e-08,5.6004104999848083e-08,6.07279332089111e-08,4.425822843215872e-08,7.625488454880692e-08
F0,S93,7.607410397607828e-08,6.268248941620019e-08,3.073934961068682e-08,5.549590401744099e-08,1.1059062684297331e-07,4.4155760971024335e-08,1.0144069647417019e-07
F0,S94,4.296455974803511e-08,9.095422956846e-08,2.261301568331563e-08,5.549273340342833e-08,6.177303946185008e-08,4.342823729035963e-08,7.270305580605323e-08
F0,S95,9.516665272292715e-08,1.2780065044605774e-07,3.3398682416096086e-08,1.3494234030337947e-07,1.712518612535387e-07,8.13946118387461e-08,1.3433179853690364e-07
F0,S96,4.6781554432586196e-08,5.068497460047793e-07,1.1599984420235818e-07,8.431314873880705e-08,1.033276857227036e-07,8.227899437136302e-08,4.063008678166822e-07
F0,S97,5.4640386791394273e-08,3.2737708313523714e-07,3.18515334178702e-08,8.925505907850581e-08,7.512994132711892e-08,8.309693384930302e-08,1.3634451942890416e-07
F0,S98,1.8321503598281837e-07,6.904450870231432e-08,2.553342336030725e-08,7.404480128057212e-08,1.4324056750875112e-07,6.363839158892661e-08,1.0824612209949317e-07
F0,S99,5.303929228058597e-08,7.119660685568289e-08,2.3933110476286115e-08,5.4694589499986654e-08,7.284034059049165e-08,4.33519416653347e-08,8.816799603082431e-08
F1,S100,3.898364968119401e-08,4.7831702020733645e-08,1.9783595006197724e-08,4.676941352419228e-08,5.853770816979695e-08,3.0452699650752684e-08,6.790018989182913e-08
F1,S101,3.610971369229577e-08,7.363851139254147e-08,1.7735250597616436e-08,4.313575658815801e-08,4.8610567657494054e-08,3.6949435100085425e-08,6.052043342518846e-08
F1,S102,3.715160183762221e-08,5.602301149475414e-08,1.71872268246709e-08,4.463529190881469e-08,4.9055433550396e-08,3.2770401860417484e-08,5.9542023941618194e-08
F1,S103,3.768687603775457e-08,5.612952202928958e-08,1.8805819115162168e-08,5.522133629329829e-08,5.435218224855683e-08,3.306798048788837e-08,7.243875584918276e-08
F1,S104,4.100997394483789e-08,5.296047378393301e-08,2.2531275080483737e-08,5.6647916307305795e-08,6.332717931581921e-08,3.272729645978332e-08,8.086996437814526e-08
F1,S105,7.835327452231853e-08,7.675138289392429e-08,2.5057066695193026e-08,7.952150008036354e-08,1.5865027659182753e-07,5.183998211339903e-08,9.152585672014326e-08
F1,S106,8.598298121192774e-08,5.5236696825159786e-08,1.8416925332653014e-08,4.917965070012094e-08,8.58552285148462e-08,4.316121384906857e-08,6.355825799065107e-08
F1,S107,5.181261291845153e-08,5.643498471364422e-08,1.950788173343052e-08,5.42230750335119e-08,6.116332559310174e-08,3.650408963150087e-08,6.715846588541437e-08
F1,S108,3.5810012763781664e-08,5.888550115672606e-08,2.5053405600465054e-08,4.34758063212858e-08,5.8130809917335194e-08,3.269478287664275e-08,7.932000714483992e-08
F1,S109,4.6513129453704085e-08,5.773008703052946e-08,3.010308854632182e-08,7.046247836758658e-08,7.907496452202078e-08,3.619309213330096e-08,9.651252727686593e-08
F1,S110,6.64402304411539e-08,6.176519478170802e-08,3.19650116174479e-08,29.848128177216445,2.6571126516174687e-07,5.010482848116089e-08,1.097342176444682e-06
