,0
W0,3.65398922230753e-09
W1,3.853951380250464e-09
W2,5.127083091416296e-09
W3,1.4774569345732402e-09
W4,4.0027647862928006e-10
W5,4.5931471959193004e-09
W6,1.5774928474598937e-08
