,0
W0,1.6057919438594581e-09
W1,1.980676955781746e-09
W2,5.852289652885644e-09
W3,1.5306058642750031e-09
W4,6.101219529597302e-10
W5,1.455024878360689e-08
W6,4.6231385386619195e-09
