,,W0,W1,W2,W3,W4,W5,W6
F0,S0,3.5270352604690505e-08,1.537248921456791e-08,4.6461894055794684e-08,7.861303938242803e-08,7.91284416133045e-08,2.7562244535050272e-08,6.105868988051193e-08
F0,S1,5.1500078880263065e-08,1.900053699039525e-08,6.037903990957225e-08,1.9426069135897162e-07,1.061436044300889e-07,3.1822510359895176e-08,9.319504290866737e-08
F0,S2,3.3691899343193126e-08,1.6592559425665635e-08,5.387318943660075e-08,1.5315068894636355e-07,8.150704878893187e-08,2.9386411735943237e-08,8.661256935980474e-08
F0,S3,3.0807906150138625e-08,2.771684852417018e-08,5.7299516536807674e-08,1.1179826753866275e-07,8.501922354850232e-08,4.203151440865455e-08,8.818708024779988e-08
F0,S4,3.865080144151202e-08,1.9163444480118637e-08,5.466858754794595e-08,1.4252970551197645e-07,8.730000513168987e-08,3.41237982205156e-08,8.454344844211204e-08
F0,S5,1.9257915319214407e-08,2.1039984143712987e-08,3.2798520023579565e-08,6.392364840759602e-08,5.21344667425692e-08,2.5825872761805628e-08,4.8828026059298785e-08
F0,S6,2.87278455978871e-08,1.6202607959956548e-08,4.392946482758861e-08,8.585601671713419e-08,6.976582232136007e-08,2.554653224331724e-08,6.120882904444317e-08
F0,S7,3.1820101075492075e-08,2.23288561170481e-08,1.0177538735382669e-07,1.7789759213721918e-07,9.51074741855393e-08,3.663482203350523e-08,1.3917891761194326e-07
F0,S8,2.2678009312887538e-08,1.3734532177700756e-08,4.110565610237946e-08,8.492977755556604e-08,6.226246510837835e-08,1.9053052514841364e-08,6.437766003873129e-08
F0,S9,2.264856124748418e-08,1.2861686489575402e-08,5.66560691097466e-08,1.3490195411948198e-07,7.181579161663882e-08,1.952916557074468e-08,9.97702804807547e-08
F0,S10,3.02934595929696e-08,2.0369078490507054e-07,3.20444102668741e-07,5.638840544560483e-07,1.2893018598808814e-07,5.3504968356970506e-08,2.0455577869542235e-07
F0,S11,2.394464278330383e-08,1.4150576803058955e-08,8.99725439194567e-08,1.7846283898522573e-07,8.568258843450821e-08,2.0391735653829152e-08,1.3538948491371927e-07
