,0
W0,1.0717650100744436e-08
W1,4.522388130645538e-09
W2,4.6830938460473703e-08
W3,4.010456411407403e-10
W4,7.196198636982842e-09
W5,3.339866272433767e-09
W6,1.6985196582552933e-09
