,0
W0,1.2607727084557041e-09
W1,5.672315062099642e-09
W2,2.3188767572790425e-09
W3,2.2318324965908687e-10
W4,6.205165603567764e-09
W5,2.953983835318752e-09
W6,2.3166069063051964e-10
