,0
W0,1.3615051974724679e-08
W1,1.4373073842222084e-09
W2,9.09591624242978e-10
W3,3.925278102556717e-09
W4,2.364228812723468e-10
W5,1.6997014906650065e-10
W6,1.1385823284193464e-08
