,,W0,W1,W2,W3,W4,W5,W6
F0,S0,2.057160720220834e-08,5.1826528172762825e-08,4.377489911097733e-08,5.19059199620949e-08,5.03695238093223e-08,2.128137770296766e-08,3.45950470172451e-08
F0,S1,2.0160603353306346e-08,5.621601726630015e-08,3.8879562370930995e-08,4.490372581834277e-08,4.3343539210000395e-08,2.4653152233101268e-08,3.46488792863519e-08
F0,S2,5.3586853548556964e-08,3.085446050710879e-07,6.881437924760031e-08,1.5236861272061482e-07,2.602643997450023e-07,71.84070233534575,7.440156062992233e-08
F0,S3,1.4007290043684543e-07,1.4394357479482993e-07,5.126887880396201e-08,2.5907713683094644,4.0537521455952593e-07,9.921274442951445e-08,6.81812671355471e-08
F0,S4,3.098819108424175e-08,6.497218054180349e-08,5.3788116399836757e-08,6.30741496260031e-08,5.140171758651908e-08,3.0055649745129555e-08,5.564320606331456e-08
F0,S5,4.385979547132961e-08,7.119115459568979e-08,6.106471626476737e-08,6.048242201123068e-08,1.1356644797379822e-07,4.728304559464685e-08,4.629973427585995e-08
F0,S6,3.143571514096747e-08,5.974583917627998e-08,8.596504823020089e-08,5.536683396894104e-08,5.581964175346646e-08,3.2422483009426394e-08,5.7864247168561235e-08
F0,S7,3.380917497202295e-08,8.419793366996236e-08,8.886663077495513e-08,5.3243896933140355e-08,1.2337120647446024e-07,4.351971692296853e-08,4.9323222791835584e-08
F0,S8,1.3266307261611527e-07,1.5618911184437888e-07,5.1757666734991544e-08,9.855169279417836e-08,2.572626296717361e-07,68.14979191606159,4.841222179927078e-08
F0,S9,2.53002932420974e-08,5.998750633725137e-08,5.448441047548178e-08,7.40492920199927e-08,5.771127257657205e-08,2.9012315200624243e-08,5.2772033241667326e-08
F0,S10,1.8331241950119687e-08,4.7505773682757563e-08,3.31336771558156e-08,4.236345600850424e-08,4.011612854641968e-08,1.974262035265547e-08,2.7868985528100252e-08
F0,S11,1.845100550387828e-08,4.838029600627999e-08,3.440157791894476e-08,3.8992748436838174e-08,4.204540821753299e-08,2.0872772142103238e-08,2.948667240723114e-08
F0,S12,1.8374949628763983e-08,5.926327030249448e-08,5.554653773284216e-08,4.5316007495145e-08,4.858715889426503e-08,2.531412130770845e-08,3.6494114505650624e-08
F0,S13,1.7327428461763036e-08,4.653665611543933e-08,3.183364193752081e-08,3.754022921622591e-08,3.616017249043046e-08,2.0058351772890376e-08,2.7159012313084824e-08
F0,S14,2.4107357169445173e-08,9.431037267520886e-08,5.621808545377898e-08,7.42579873215468e-08,6.44910766472607e-08,4.486035312361465e-08,4.8701986552039017e-08
F0,S15,4.511126229856267e-08,7.26673146029652e-08,7.151934126905933e-08,7.472694097488998e-08,8.738936531976234e-08,4.218164524624295e-08,6.814760500800964e-08
F0,S16,3.2571124711951555e-08,5.592357005696515e-08,4.2379220904961685e-08,5.158102407602464e-08,5.4376858167418364e-08,2.997839246857613e-08,3.640149794914536e-08
F0,S17,2.3389839011275648e-08,8.312816349351223e-08,9.168350033794324e-08,7.803795046187665e-08,7.393906623003559e-08,3.8720690172411644e-08,7.063563983715605e-08
F0,S18,2.393225583808144e-08,1.2016189804933635e-07,6.709342982434114e-08,5.1710522400530096e-08,6.611105738110905e-08,3.9964342850937216e-08,5.270050490522356e-08
F0,S19,1.96884516242462e-08,5.683172034431107e-08,5.870942842123014e-08,4.845485503488356e-08,6.170816777366478e-08,2.2744053673023252e-08,3.6346655802964265e-08
F0,S20,2.9466307694628945e-08,6.040529242214341e-08,6.232947561949322e-08,5.766793398063486e-08,6.788135415260847e-08,4.12014442940287e-08,4.787658872948128e-08
F0,S21,1.829430288453621e-08,4.803279124017289e-08,3.468334069492933e-08,3.799981372175561e-08,3.9072186475926684e-08,2.075978244364335e-08,2.955512132757935e-08
F0,S22,1.8745940601960344e-08,6.155117064365331e-08,4.4301134239322645e-08,4.5127329271222636e-08,4.316011218266961e-08,2.771840493867744e-08,3.521041581671178e-08
F0,S23,3.665044944360002e-08,7.919435038523992e-08,52.35989327991329,5.98881268390928e-08,2.682100821685392e-07,4.639084559730851e-08,6.691800595523005e-08
F0,S24,2.2255985780102574e-08,6.268261799838821e-08,5.03198536925776e-08,5.986669697158225e-08,5.04378558743407e-08,3.055501102487751e-08,4.887552957362237e-08
F0,S25,2.6777966323195674e-08,5.862072336872665e-08,4.313937254533497e-08,4.6571572018193895e-08,5.4930356984260944e-08,3.1957164861721814e-08,3.8011157159084304e-08
F0,S26,1.9307327389948184e-08,9.41104176577586e-08,3.5557967427058096e-08,6.088609246433284e-08,4.450275831280204e-08,2.7107497913366856e-08,3.497863060546358e-08
F0,S27,1.9695455564194953e-08,8.891082816055666e-08,4.692902180212388e-08,5.969676242520648e-08,4.820156370789857e-08,2.5531979698039557e-08,4.416278029826428e-08
F0,S28,1.8339488424888154e-08,4.9058104985783073e-08,3.3515364196629166e-08,3.6200165599968124e-08,3.865606513983675e-08,2.1080172506857967e-08,2.773580036682585e-08
F0,S29,3.74099368840358e-08,1.2148883077550374e-07,4.030892206941811e-07,9.966656825453146e-08,1.2439329119538553e-07,8.26812415307897e-08,2.5553495112342395e-07
F0,S30,2.120467612473544e-08,6.269111246133553e-08,4.698998334138436e-08,5.205706155132973e-08,4.8357531466867376e-08,2.7426441613669215e-08,3.817340857990314e-08
F0,S31,2.2039223542397096e-08,5.30190926605933e-08,4.679813936620724e-08,4.344900383038534e-08,5.726689547118538e-08,2.3924541381474774e-08,3.100679122311417e-08
F0,S32,1.9074633764804245e-08,7.161981421872585e-08,4.248026377516628e-08,5.2832484441118224e-08,4.7548386240241024e-08,2.5754346985083467e-08,3.93027268795332e-08
F0,S33,467.59959379424004,8.728068488005681e-08,6.039215339821354e-08,8.1186631374351e-08,3.8645370507480075e-06,4.3970523204662723e-07,4.664279222890998e-08
F0,S34,2.2826212281033925e-08,5.577180852156753e-08,3.9568734288376393e-08,4.447546831210305e-08,5.760520404182955e-08,2.5460364376624092e-08,3.090637730562374e-08
F0,S35,6.853146615379133e-08,6.595378331403088e-08,3.889425833041317e-08,4.807102473657912e-08,8.824656254687921e-08,5.1881337296097656e-08,3.36461063259264e-08
F0,S36,3.345810886900575e-08,6.118361155942016e-08,3.788036524085167e-08,4.684344583414909e-08,6.910694233689773e-08,3.5181824335343646e-08,3.2522372249782166e-08
F0,S37,3.8307452320782725e-08,8.48320509067383e-08,8.532694838801256e-08,1.0148957940012384e-07,1.792812034921799e-07,4.663519245669291e-08,6.511631322601446e-08
F0,S38,2.137541849506894e-08,5.374399513692933e-08,5.286543259263392e-08,4.247690088837492e-08,5.020493140158676e-08,2.464974625797896e-08,4.143520214652387e-08
F0,S39,2.548017137997132e-08,5.3544960085282084e-08,3.14267481875479e-08,4.51035848172474e-08,4.909006545394755e-08,2.5530971585444708e-08,3.0240545632138634e-08
F0,S40,1.3521767362288165e-06,1.1277661494473872e-07,96.15883655008673,1.1520178767448282e-07,35.45182680349581,1.7188458053735065,5.35940495021496e-07
F0,S41,3.217370804578583e-08,8.730480343784277e-08,5.8568577066994854e-08,5.932788056968227e-08,9.667726978876379e-08,5.68167681080784e-08,5.196290461629105e-08
F0,S42,3.013817179903562e-08,6.03568267221915e-08,9.341093046776653e-08,5.2588395888056603e-08,8.616049722155333e-08,3.099370509745536e-08,5.973190126026396e-08
F0,S43,3.339226310038404e-08,8.96933017637463e-08,4.186659397690186e-08,6.202918159663149e-08,8.163840327126381e-08,4.8321706035089855e-08,3.872477406863652e-08
F0,S44,3.9591340635632916e-08,6.268007748433339e-08,5.2179258671998694e-08,6.707979588082718e-08,8.753127647412078e-08,3.945368378254379e-08,4.0147649824018196e-08
F0,S45,1.9081919211435258e-08,5.1147473853519985e-08,3.440560890281867e-08,4.247247725491279e-08,4.2511375305957955e-08,2.3548932311930387e-08,2.900646619685323e-08
F0,S46,2.4384186934591334e-08,6.28835237756214e-08,4.313250686997137e-08,4.779502581255494e-08,5.5443241932702326e-08,3.1582611453927356e-08,3.653168805502524e-08
F0,S47,2.924363407337765e-08,6.195078011635672e-08,6.461258096639627e-08,8.303650536612063e-08,6.606734180821311e-08,3.2134123470191865e-08,5.589258384863701e-08
F0,S48,4.0972729799938566e-08,5.9583698071561204e-08,9.121838765112159e-08,6.208766427923024e-08,8.34042799989284e-08,3.9917132642043445e-08,5.770130032472907e-08
F0,S49,2.495735992343686e-08,6.276076735113929e-08,6.70665060431499e-08,8.002120193847672e-08,6.29689903298249e-08,3.40648122419276e-08,5.1302999582749135e-08
F0,S50,6.233678347703189e-08,8.662625153944123e-08,1.0963630259042935e-07,5.944288904032512e-08,1.1928306795210794e-07,4.612818297983016e-08,4.967420227955925e-08
F0,S51,2.4414227787380955e-08,5.662987433080075e-08,4.694430753286301e-08,5.311519786571713e-08,6.781284481436028e-08,2.6383654188113744e-08,3.358422924724604e-08
F0,S52,5.6796591664632145e-08,1.1886482844276785e-07,9.733750360611235e-08,3.962484187267674e-07,1.1635535476618619e-07,6.71121362570611e-08,1.5075688928898856e-07
F0,S53,2.1921156048291352e-08,5.7475852489732206e-08,7.46593093688112e-08,5.324414317320454e-08,6.272583667285574e-08,2.7568585331093344e-08,4.301052822453833e-08
F0,S54,2.4558684527356043e-08,5.666300807065785e-08,3.36828653855524e-08,4.898608673997999e-08,5.164443798083957e-08,2.6558773221775355e-08,3.047639056532106e-08
F0,S55,5.948049802805238e-08,103.25318375166883,9.577616450582392,6.81735700674481e-07,3.280999162576593e-07,49.9963765607703,10.367417900372432
F0,S56,2.2643760998146898e-08,5.8302166458229454e-08,4.3498712302976636e-08,4.718957361276338e-08,5.529135471766745e-08,2.7076892369582237e-08,3.3955718552447e-08
F0,S57,2.0507349066367617e-08,6.264852829943471e-08,3.811627893289444e-08,6.099635920632045e-08,4.36993962202962e-08,2.5737957154233782e-08,3.744857697732274e-08
F0,S58,6.325321306223119e-08,6.757337835318156e-08,4.5438544204307954e-08,7.275608645226958e-08,1.6980218709507883e-07,5.5875955026259715e-08,4.0337120912553835e-08
F0,S59,2.2582163899240037e-08,8.425897091436279e-08,4.923409181398582e-08,2.1854440461817064e-07,6.093864232422992e-08,2.9715216483100478e-08,5.9073394739550226e-08
F0,S60,223.7923832903198,8.135452882308695e-08,2.0184783994335252e-07,1.147518883516455e-07,418.83628467512654,1.685420597545605e-06,9.934288250111339e-08
F0,S61,2.602898822352915e-08,6.681368812621323e-08,5.301373435269584e-08,6.083550160149713e-08,7.546856117670708e-08,3.439061381437293e-08,4.377690782319444e-08
F0,S62,2.0296801081119703e-08,5.9258419229012965e-08,4.466051118440811e-08,6.760950420362571e-08,4.8941095008325846e-08,2.740208549534557e-08,3.901496169644053e-08
F0,S63,1.9836189327576983e-08,5.1717166191807354e-08,3.7489450182123946e-08,3.848751375696291e-08,4.2488053243928684e-08,2.2552924484721465e-08,2.847434194930519e-08
F0,S64,1.6745313100800996e-08,5.16710388117211e-08,3.7739514139864406e-08,3.8964088913295745e-08,4.3005612033422924e-08,2.0543054839086466e-08,2.8833403260664788e-08
F0,S65,3.083547909135212e-08,6.387246148890815e-08,7.993328141941913e-08,5.857654984047733e-08,8.10533218561091e-08,5.2994592545661425e-08,5.341758023488149e-08
F0,S66,2.3092144671894088e-08,532.5649420667822,1.4446560357372864e-07,59.45815653096776,7.97179356791669e-08,84.35415644650219,39.74154331983517
F0,S67,2.179782921235029e-08,1.4823144260835657e-07,8.029817158126689e-08,1.0236208054765386e-07,7.240863010828557e-08,4.945491755841909e-08,6.769299698033565e-08
F0,S68,2.3305380444925047e-08,5.0237224451449946e-08,3.79822885313512e-08,4.0434419707957616e-08,5.177108092132724e-08,2.62170568731792e-08,2.9284518482569264e-08
F0,S69,1.8857355855365742e-08,6.641039166702734e-08,3.577912256900084e-08,9.48812947084927e-08,4.5550749976675454e-08,2.366237767729785e-08,4.050136370208434e-08
F0,S70,2.8378897235621973e-08,5.6106978464853515e-08,5.9252205982168566e-08,3.942416868793348e-08,5.683976420589055e-08,2.5995819899008218e-08,3.886282007230381e-08
F0,S71,5.256943321685604e-08,6.65704510596441e-08,6.028386127692061e-08,6.515757670414082e-08,1.1593473317120313e-07,5.284553937026263e-08,4.641982292751074e-08
F0,S72,2.5760791067459515e-08,5.6623906436014036e-08,8.1774856940548e-08,5.19355532506035e-08,6.983392399440347e-08,3.2434954571616145e-08,4.650574247107874e-08
F0,S73,2.2220396374093484e-08,5.762312027218646e-08,7.700443981472774e-08,4.609258530938762e-08,7.162196832030426e-08,2.5121796158009158e-08,3.935716304098696e-08
F0,S74,2.546336161763733e-08,7.017397739061323e-08,6.88141589118866e-08,6.338324517393937e-08,7.697959799955123e-08,2.9680503857800625e-08,4.533787454643818e-08
F0,S75,1.9261355361054534e-08,4.983046183561254e-08,4.813984689471729e-08,4.2649077467270253e-08,4.53765351186002e-08,2.2839200141269526e-08,3.4899481531086685e-08
F0,S76,1.811774193470796e-08,5.3030237748379184e-08,3.654551873577915e-08,4.890475007646746e-08,3.993621199888175e-08,2.317714385642433e-08,3.284810770071475e-08
F0,S77,2.6303529507623292e-08,5.4617536162022716e-08,4.990046309643713e-08,5.230790855537842e-08,5.851519991307899e-08,2.9202085942341223e-08,4.0447315233547785e-08
F0,S78,1.7261843423441047e-08,5.1647107945695726e-08,3.724432980533557e-08,3.783828619549845e-08,4.161649563330043e-08,2.1534047788300365e-08,2.8405860469543402e-08
F0,S79,2.724475782069729e-08,8.775316757627602e-08,5.5275503272308984e-08,8.692257919566064e-08,7.056291679549579e-08,4.4344306250879924e-08,5.448154311171153e-08
F0,S80,3.8152848279774184e-08,7.035289365615568e-08,6.708545212840568e-08,6.410306331123108e-08,7.101023489924025e-08,4.879100469354139e-08,5.972935008010824e-08
F0,S81,2.120038568060104e-08,7.129469299291599e-08,4.3698029575998906e-08,5.251090580688402e-08,5.2358351771215095e-08,3.0311477827074206e-08,3.746155934171147e-08
F0,S82,2.3032042782714954e-08,7.018837530460746e-08,5.190651439456742e-08,7.619383981409688e-08,5.992373338938267e-08,3.1787109676039174e-08,4.723994879361378e-08
F0,S83,2.1648577177269224e-08,6.362123172825478e-08,6.061935632400822e-08,7.955620763605525e-08,5.588468451089079e-08,2.436284973400873e-08,6.91729258497855e-08
F0,S84,2.1063139386397395e-08,1.0518537242300533e-07,5.3944236220920307e-08,9.072981141590711e-08,5.952941329852631e-08,3.8342584711874045e-08,5.386678580332863e-08
F0,S85,3.6158908276897833e-08,9.449494225277349e-08,1.0241954741491966e-07,7.284777941817094e-08,1.500384578471008e-07,5.0372691417378034e-08,6.021073348803632e-08
F0,S86,3.0988306470536296e-08,5.6173779688677454e-08,4.4771529636450284e-08,5.217438074288239e-08,5.976552885355587e-08,3.4289204428469236e-08,3.620972530503652e-08
F0,S87,2.1335830699084007e-08,6.361453640021846e-08,5.427842479967508e-08,8.357832047779459e-08,6.528116539468052e-08,2.529221019088205e-08,4.805923703091939e-08
F0,S88,1.8784325402088468e-08,5.104741921328558e-08,3.620944904663667e-08,4.126786655710411e-08,4.298164085087074e-08,2.1675749475943837e-08,2.998939196473865e-08
