,0
W0,1.5770534878001286e-09
W1,3.6031414518689076e-09
W2,3.436843076798368e-08
W3,1.0138423434113975e-08
W4,1.8235972287783397e-08
W5,5.999838403880631e-10
W6,1.946666605689984e-09
