,0
W0,7.255283041018856e-10
W1,3.799459924458404e-08
W2,6.415961650851899e-09
W3,1.5503576200615043e-10
W4,6.326652535193489e-10
W5,3.100879553130653e-10
W6,1.0569511932345677e-08
