,0
W0,3.385673186251381e-09
W1,2.3267384685610182e-08
W2,1.933219806460329e-09
W3,1.942047300751426e-09
W4,1.098805157973004e-09
W5,3.1318044824146796e-09
W6,2.9213454988408216e-09
