,0
W0,4.297685429754949e-09
W1,2.0380497289806954e-10
W2,3.203525222872372e-10
W3,7.703210469500732e-08
W4,5.736176755810618e-09
W5,1.173412034205512e-09
W6,3.040678595578328e-07
