,,W0,W1,W2,W3,W4,W5,W6
F0,S0,5.123471763631271e-08,3.2095300878940004e-08,8.565867220669857e-08,3.265383267114383e-08,1.4155279211294346e-07,7.551059503889784e-08,1.4212794872830133e-07
F0,S1,4.057095869803608e-08,4.481301461829853e-08,9.89867466308868e-08,5.3192200884918734e-08,1.1458588656620365e-07,7.525613429130111e-08,1.9090712748213588e-07
F0,S2,4.3449550571642714e-08,2.9584865101494568e-08,6.749098747258865e-08,1.89322622485807e-08,1.1185406242478143e-07,5.433114912949207e-08,8.760741629503472e-08
F0,S3,3.711164268744277e-08,2.5273481401188836e-08,6.150295226760585e-08,1.7387784730227296e-08,1.0585308080926372e-07,5.018535692004824e-08,8.287557339099951e-08
F0,S4,6.577384815618275e-08,3.133299677251188e-08,9.552632192208836e-08,2.2213278873956996e-08,1.75190218596981e-07,7.346780985177746e-08,1.253971701361635e-07
F0,S5,3.168926357480342e-08,2.2401137632200292e-08,6.882597300314456e-08,1.771937507333474e-08,9.017140918880791e-08,4.3800023767491265e-08,9.489530950769733e-08
F0,S6,3.473569177624277e-08,2.26239361008936e-08,1.1384802969317252e-07,1.8113730415882734e-08,1.2317955153506574e-07,4.791121064924016e-08,1.2252921493811607e-07
F0,S7,5.464284395155855e-08,3.32697886245861e-08,8.760246214953735e-08,2.8433627274265816e-08,1.5044065971680512e-07,7.766869038023926e-08,1.3765203274057925e-07
F0,S8,5.209830495549689e-08,2.6874709186056568e-08,4.4482210561231953e-07,2.2827412756376287e-08,2.3605337476339973e-07,6.594201179397914e-08,2.1125683373047264e-07
F0,S9,3.992782876125443e-08,2.978044010107753e-08,6.077885873549015e-08,2.7420484909744476e-08,1.0468992542953697e-07,6.144276822532271e-08,1.1359891681996508e-07
F0,S10,3.9934528595428515e-08,2.8735218941274007e-08,9.17950552459063e-08,2.2780994205011254e-08,1.1409559094050324e-07,5.7187415927011245e-08,1.3498987792621575e-07
F0,S11,6.000320852677668e-08,2.7023532870330675e-08,1.1569327710737367e-07,2.4872485600362284e-08,1.7519012583778681e-07,7.00845617248248e-08,1.657122932414525e-07
F0,S12,4.243625299640428e-08,3.796726187447666e-08,7.64797690535555e-08,2.811012267597973e-08,1.1734068500309886e-07,8.414589188230526e-08,1.1780850436950977e-07
F0,S13,3.266716413871016e-08,2.511593205192759e-08,6.454953491532887e-08,2.146613609469314e-08,8.76253660115218e-08,4.84184055958222e-08,9.396115737351829e-08
F0,S14,5.902629477298445e-08,2.790890185037709e-08,9.170044849038068e-08,1.9043825641470127e-08,1.476185227652665e-07,5.8166410061129936e-08,1.1061517675176532e-07
F0,S15,4.082877496046159e-08,2.788304362239426e-08,9.092694431963397e-08,1.9437653865615275e-08,1.2274855361674354e-07,5.371520006119686e-08,1.0973169740363396e-07
F0,S16,2.1055178213605352e-07,3.840420331799222e-08,8.648041694740986e-07,1.0071093632370721e-07,1.3097807957028842,1.6972551047100844e-07,7.0891519149606e-07
F0,S17,5.3068003415163055e-08,4.13078661368802e-08,7.188334679531349e-08,3.485907497940774e-08,1.2769852028047396e-07,8.999375603173464e-08,1.2887011593043468e-07
F0,S18,1.316679337329199e-07,5.129750840363887,9.598275639907967e-08,4.917270825933566e-07,2.449296092128913e-07,460.98614625908925,2.726398449885183e-07
F0,S19,1.517192463497332e-07,7.413580647860795e-08,1.3609560863979309e-07,4.6895882520677394e-08,3.668600622374707e-07,2.0955603620351314e-07,2.3458683445840935e-07
F0,S20,6.427388543412238e-08,3.430244538739394e-08,1.8598303900142536e-07,2.8197477929892646e-08,2.1002936732377103e-07,8.220455220397012e-08,2.0051621635308847e-07
F0,S21,8.238515608778393e-08,4.2474320962559516e-08,1.8452267689840718,5.0561314877244805e-08,4.777188883449714e-07,1.0411758394312767e-07,3.670747298575644e-07
F0,S22,5.1565368731066616e-08,4.1325788665484724e-08,6.492082941556023e-08,2.824294236723076e-08,1.195815060354935e-07,8.518267952117808e-08,1.062073896977036e-07
F0,S23,7.069974306956786e-08,3.852269357257986e-08,7.18577806583997e-08,2.4503771235602557e-08,1.6299531558451694e-07,9.043974481922498e-08,1.0994338812922742e-07
F0,S24,4.377409900575896e-08,2.6701430503686187e-08,6.783167164777126e-08,1.8851679810269857e-08,1.1092291979935423e-07,5.2932374536955944e-08,9.615080604973151e-08
F0,S25,4.8266174810268646e-08,2.5948991672551714e-08,6.3666505971602e-08,1.8689216817770512e-08,1.2235673026036587e-07,5.802382622858684e-08,8.780094861897286e-08
F0,S26,4.843087477694176e-08,2.9275950704934787e-08,9.538302987424699e-08,2.104433405872009e-08,1.3645585666371317e-07,6.446650018542323e-08,1.2782307192261342e-07
F0,S27,4.192428457575814e-08,4.7398711904970494e-08,7.477648805358678e-08,3.380361773605944e-08,1.122662551993147e-07,8.692276677884805e-08,1.4038146504850686e-07
F0,S28,3.7330089710913306e-08,2.5578766869964027e-08,1.2126933044558002e-07,2.1948273421915485e-08,1.1780151020243066e-07,5.447853216712899e-08,1.3760836426185682e-07
F0,S29,3.559454797798667e-08,3.461153315137094e-08,16.065361433848803,4.297056309177464e-08,1.4612449741550436e-07,6.760539440505547e-08,1.710806077621558e-06
F0,S30,1.2636646963506792e-07,3.209884650762192e-07,9.559385417665607e-08,6.911826803327248e-08,2.545373450235491e-07,1.940182419610956e-06,1.9807325353620867e-07
F0,S31,3.58186907917996e-08,2.401898729165135e-08,7.199074010690559e-08,2.3090095080795522e-08,9.877203170788376e-08,4.780685536918543e-08,1.1481350025977926e-07
F0,S32,4.164023541110139e-08,2.458334586467125e-08,7.087887573936006e-08,1.663766659871147e-08,1.1563898730381666e-07,4.9964752361671056e-08,9.81649227669406e-08
F0,S33,3.3135094742572095e-08,3.0071549828922044e-08,6.447284844504629e-08,2.1592180510930777e-08,9.314582882788062e-08,5.376152808722826e-08,9.773317606323553e-08
F0,S34,7.692053905902372e-08,1.9343715338143825e-07,9.703475270524812e-08,6.3267984457949e-08,1.8214662007601196e-07,2.3373410839056283e-07,2.138363917252729e-07
F0,S35,3.955902869891497e-08,2.9471102662169842e-08,1.0405299253203617e-07,2.298636357506766e-08,1.3105614909206636e-07,5.710684096442279e-08,1.233369976182822e-07
F0,S36,3.471574650635179e-08,3.078999527256967e-08,8.026222818186601e-08,2.7323420483152418e-08,9.740353954268583e-08,5.5242137557666296e-08,1.3873609891305032e-07
F0,S37,6.364499208544352e-08,5.8895901146357776e-08,1.8533688143177264e-07,6.296345444835849e-08,2.6852005387004986e-07,1.2992632872602192e-07,2.257303490840421e-07
F0,S38,6.014924575108311e-08,3.085615023002979e-08,2.3726583110856853e-07,2.8423236203429046e-08,2.5275710794228756e-07,8.130906898291801e-08,1.9203166053765942e-07
F0,S39,4.721056231377487e-08,2.7681392594422504e-08,6.581463219464779e-08,2.517453303989498e-08,1.1675148980367562e-07,6.082872134311305e-08,1.1124109831710179e-07
F0,S40,4.90343896464114e-08,2.5997681056251594e-08,1.0957326000290219e-07,2.7155447304272778e-08,1.6373762469832717e-07,7.124939219344009e-08,1.4527768106816084e-07
F0,S41,4.736291263523457e-08,2.996456917817792e-08,9.538488637301125e-08,4.481490608955878e-08,1.283746247421134e-07,6.805453369033353e-08,1.730276944395989e-07
F0,S42,3.248674983512628e-08,2.226936265034579e-08,1.1444571215487343e-07,1.7901564785483447e-08,1.0692532452495219e-07,4.791559381308117e-08,1.214359175628288e-07
F0,S43,3.15526204720542e-08,2.419412333326165e-08,5.009535954535079e-08,1.7274803795714153e-08,7.913344511024376e-08,4.625900616789869e-08,7.916169894812704e-08
F0,S44,6.004274024190618e-08,2.982626565053762e-08,9.113852940239438e-08,4.707605451747063e-08,1.6905452950002995e-07,8.539927079092557e-08,1.7491508478774452e-07
F0,S45,2.8500711148051872e-08,2.3047676206490104e-08,7.42474523548995e-08,1.8252457708868543e-08,8.659256281243033e-08,4.360823682231819e-08,9.93456717217613e-08
F0,S46,5.500989054821358e-08,3.1332613064607636e-08,5.146910003617396,2.6857733606754283e-08,2.522017240495077e-07,7.900719875526943e-08,3.038349845583079e-07
F0,S47,4.5112918276298834e-08,3.000302672869846e-08,1.1898496729439366e-07,2.5950652520971912e-08,1.371307257750509e-07,7.20365347618362e-08,1.6372545606943648e-07
F0,S48,4.815497312451648e-08,49.173364479565606,7.272515279400188e-08,8.691526247492268e-08,1.2291751199444489e-07,2.407412305427737e-07,1.7895085769172068e-07
F0,S49,7.401651438956134e-08,3.1598600012842034e-08,1.0946910096860506e-07,3.3232346997773386e-08,1.9001314792209052e-07,7.270305182475258e-08,2.047720629319592e-07
F0,S50,604.8645084141134,2.8726029056215464e-08,1.870125555849929e-07,1.140825599909248e-07,323.556164731939,232.6559653709535,4.3506919003221586e-07
F0,S51,8.075094060386685e-08,4.0452034713745684e-08,1.2318061159309452e-07,3.0746998868483914e-08,2.068522486220322e-07,9.335510154554747e-08,1.58427527794102e-07
F0,S52,1.4276990723891518e-07,156.37278925704885,5.182686600768439e-07,65.36291121978246,6.94125932930324e-07,1.1943250900814682e-06,41.39183630058266
F0,S53,9.541501561533579e-08,3.0225184884822495e-08,1.0175673757143519e-07,2.2147188600947718e-08,2.343859767537508e-07,7.427462796026131e-08,1.1998328843322732e-07
