,0
W0,7.19600601328807e-10
W1,3.4638603096937004e-10
W2,1.1403117339270352e-09
W3,3.0466079659063894e-09
W4,1.8179364680293018e-09
W5,8.890861380450588e-10
W6,4.736290248885666e-09
