,0
W0,1.3505007112613043e-09
W1,7.180485095403809e-10
W2,1.6905681299306252e-09
W3,1.9026633601981757e-09
W4,8.802295559107165e-10
W5,2.424165423953184e-09
W6,4.7099348865486945e-09
