,0
W0,1.6556293003233693e-09
W1,2.4659082553668554e-09
W2,7.666248746929227e-10
W3,1.3377039476125674e-09
W4,5.813667325327287e-10
W5,1.1615246542362456e-09
W6,1.3569648626976516e-08
