,0
W0,5.003063630049098e-08
W1,1.161761686852003e-09
W2,1.7948442732063086e-10
W3,1.2268487337152578e-09
W4,5.412849057861989e-10
W5,2.660947018284787e-09
W6,1.4231780198770139e-09
