,0
W0,1.0457829047183509e-09
W1,1.4344888610295925e-09
W2,8.217461155979323e-10
W3,1.0600231803437055e-10
W4,3.519942115559615e-10
W5,1.0796049276784458e-08
W6,5.642698530650136e-10
