,0
W0,8.420272434861431e-08
W1,2.9659753542077287e-09
W2,9.807611389689441e-10
W3,1.1586011483544212e-08
W4,1.8492243292200785e-09
W5,1.0019346463607803e-09
W6,9.059922811971433e-10
