,0
W0,5.073729436588792e-09
W1,7.666394186145453e-10
W2,8.148034469357412e-10
W3,3.113036717294904e-09
W4,1.9175616650102256e-10
W5,5.693087890001891e-09
W6,1.1480688622000912e-09
