,0
W0,1.2844800778566423e-09
W1,1.0865464084020005e-09
W2,1.1715547421076167e-09
W3,1.7994730150405756e-09
W4,7.631947074315804e-09
W5,4.2444293746335404e-08
W6,3.606583565129995e-08
