,0
W0,3.584168106751662e-08
W1,2.337749549496948e-08
W2,1.5274859155312015e-09
W3,2.7669744273595143e-09
W4,1.8289472158983246e-09
W5,2.7833604532290224e-08
W6,1.663940429885713e-09
