,0
W0,4.3702752527963185e-09
W1,1.7898957871409493e-09
W2,5.787300638715465e-09
W3,3.9474030266717364e-08
W4,9.267653311439972e-10
W5,2.784459329774336e-10
W6,2.1666957117361108e-09
