,0
W0,4.2708256930978905e-09
W1,4.8869562840891945e-09
W2,2.7755362452808185e-09
W3,2.55463146969781e-07
W4,8.580929855561692e-09
W5,8.394338113504318e-09
W6,3.840745499417153e-10
