,0
W0,2.3127162407377e-09
W1,3.351338095924916e-10
W2,3.206054755011678e-09
W3,9.544322887578005e-09
W4,9.200349371241145e-10
W5,5.69951197348928e-10
W6,1.1872340888174904e-09
