,0
W0,5.971638739055152e-10
W1,7.686319358768401e-10
W2,8.265181872246785e-10
W3,1.3284849886829875e-08
W4,3.1366798047827155e-10
W5,3.255683833636169e-09
W6,1.2648249114732835e-09
