,,W0,W1,W2,W3,W4,W5,W6
F0,S0,1.8452374734388325e-07,9.235682879293853e-08,1.044083143825123e-07,1.7557432599520653e-07,9.901435544844109e-08,4.395383958264084e-07,1.0654569946874682e-07
F0,S1,3.9420156556922834e-08,2.996893017402777e-08,4.846581099580615e-08,4.371397871850725e-08,2.4718143232551515e-08,6.526141088834741e-08,3.237277031556502e-08
F0,S2,4.105225335671472e-08,4.7919709421031105e-08,8.163938152602321e-08,4.620533555652306e-08,3.0428673342301227e-08,7.839497863143121e-08,4.596667005837788e-08
F0,S3,1.0929070070684029e-07,41.96839581916601,68.56802972074696,6.593598915802056e-08,1.1654540592080973e-07,55.06595010554117,2.695566792401805e-07
F0,S4,4.819682098087655e-08,2.748272674109652e-08,3.878325912665499e-08,3.544926901663095e-08,2.7258151543827826e-08,7.415617769310485e-08,2.8464485767705574e-08
F0,S5,4.2352263397982284e-08,3.683143654045429e-08,4.5989146005026045e-08,3.9926387046219786e-08,2.6439721232940378e-08,7.379660669699179e-08,3.477325378369904e-08
F0,S6,3.2695678324731455e-08,2.168307766698189e-08,3.20461832740849e-08,3.457143784089505e-08,2.0219107348468228e-08,5.028158502677181e-08,2.5367422510804662e-08
F0,S7,5.7231760861828206e-08,3.9870130587163895e-08,6.913662385539385e-08,4.9740368591705214e-08,3.758349995493312e-08,9.911706133876916e-08,4.4046417043926275e-08
F0,S8,1.422175320298422e-07,9.669913365137971e-08,9.418630721699696e-08,7.047895754950575e-08,7.37902930910047e-08,3.957295257532467e-07,6.549348144595446e-08
F0,S9,8.195048976277007e-08,3.651152385321814e-08,5.356511415555241e-08,5.453728984128093e-08,4.284418510502085e-08,1.242650285691283e-07,4.172965644919616e-08
F0,S10,3.3747293116263764e-08,2.4113827084577323e-08,4.160049937304477e-08,3.810796603160614e-08,2.0540349393298808e-08,5.067979012473053e-08,2.7610255079533177e-08
F0,S11,4.2193331285999856e-08,2.872762943557657e-08,3.13369936555872e-08,6.874954120980139e-08,2.3834481173149838e-08,7.011859440728493e-08,3.8816164550806204e-08
F0,S12,5.9057960089172425e-08,4.069905327950448e-08,9.631634311589592e-08,5.462979971179659e-08,3.829142010170245e-08,9.111276025794334e-08,5.2337986925194663e-08
F0,S13,4.7997755680547075e-08,6.575178690868908e-08,4.948620331105799e-08,3.9576425253274e-08,2.994326538814861e-08,1.0420323310782268e-07,3.55107465715097e-08
F0,S14,3.569827073238131e-08,3.3313409750258616e-08,5.818652583066851e-08,4.45256509742946e-08,2.42182831100587e-08,6.038587853519393e-08,4.0611736940256456e-08
F0,S15,1.4502198444838383e-07,2.7384115320264265e-08,5.4469586042191106e-08,4.007281748220096e-08,5.8612266977801925e-08,1.6471680583334051e-07,3.4979888011570335e-08
F0,S16,4.998740505732593e-08,2.574442180625462e-08,5.24619348623849e-08,4.86949280890749e-08,2.911259886721275e-08,7.306625870577294e-08,3.735738399501597e-08
F0,S17,9.855597363689088e-08,539.3817932484916,1.275462652646747e-07,5.726978081333017e-08,8.138250852052478e-08,1.0018944680113294e-06,6.205696511647618e-08
F0,S18,9.565757859496861e-08,3.2094369233217087e-08,1.544277430711349e-07,7.379324421058113e-08,8.667941188674302e-08,1.1755216031587048e-07,7.519127513249741e-08
F0,S19,4.4241779303582484e-08,2.7116901698669087e-08,4.2978039141548654e-08,3.773365412970381e-08,2.5818985100164987e-08,6.591916758448899e-08,3.0777764983143754e-08
F0,S20,6.051211810835575e-08,8.400863663032527e-08,7.422059705382088e-08,4.561292979662758e-08,3.788306446394669e-08,1.4407235366184783e-07,4.186004814971212e-08
F0,S21,7.581819803494354e-08,3.012469702166757e-08,4.3834622599935093e-08,1.1749019619832542e-07,3.5808528036938665e-08,9.793090964221096e-08,4.984933760918795e-08
