,0
W0,3.378991753066884e-09
W1,8.372037507697882e-10
W2,2.5000642667194484e-09
W3,2.8823743392081265e-09
W4,1.213838141111978e-09
W5,2.4635546935769526e-09
W6,1.2326993870104275e-09
