,0
W0,3.485996935559399e-09
W1,9.487845176181509e-09
W2,7.211122720063301e-07
W3,1.3599550152676443e-08
W4,4.489407512409116e-09
W5,1.2869475485288717e-09
W6,9.641103471125234e-10
