,0
W0,3.9163894349769635e-10
W1,2.3331857557096214e-09
W2,2.321438596908365e-09
W3,7.143687863475634e-10
W4,6.066943614158049e-10
W5,1.1464907245795075e-08
W6,1.9660451044956062e-10
