,0
W0,1.5312053847083007e-09
W1,3.3432487889228928e-09
W2,1.1753308326589718e-09
W3,1.435469298982639e-09
W4,4.999856972887074e-09
W5,5.51563905659691e-10
W6,8.697085274178561e-10
