,0
W0,8.561945097351752e-08
W1,6.953331688208663e-09
W2,6.681960540433352e-10
W3,7.076441654874088e-10
W4,8.42114700194685e-09
W5,9.604661510564938e-10
W6,3.664377135059737e-09
