,0
W0,1.9968091624633644e-09
W1,1.8045697158797225e-09
W2,9.361260211449007e-09
W3,3.123186154141422e-10
W4,2.726324055402074e-08
W5,2.5276374882032823e-08
W6,3.7484295667411516e-09
