,,W0,W1,W2,W3,W4,W5,W6
F0,S0,7.009923413317626e-08,35.388202272805174,1.876201871483184e-07,3.1227530186052636e-08,1.0957038325244326e-07,1.0962784003325536e-07,1.1264256221242476e-07
F0,S1,2.2453052931635775e-07,2.610064115787583e-08,5.8004151779876046e-08,4.841184756705443e-08,1.374847857211654e-07,1.1801154474457834e-07,1.3705227544563035e-07
F0,S2,5.771164980490548e-08,3.032593066977822e-08,1.1532573064544584e-07,2.4167337045079837e-08,7.058957132015069e-08,6.185260891878262e-08,1.26212298806777e-07
F0,S3,5.935761261303016e-08,3.691683001385895e-08,5.207490025145844e-08,2.260756447467047e-08,7.631424519244054e-08,7.022868034294956e-08,8.706304327454688e-08
F0,S4,5.145574202689975e-08,2.5488499703387644e-08,4.52891521939719e-08,2.851390436387324e-08,6.22735236300327e-08,5.405054734754061e-08,8.240649907560153e-08
F0,S5,7.039064648208884e-08,2.760500496479476e-08,4.768771301342815e-08,2.679461579556071e-08,7.856036647738199e-08,7.096293476112424e-08,8.843482994339693e-08
F0,S6,6.627381892610645e-08,2.8086502015912717e-08,4.577806082231709e-08,2.1511147989478803e-08,7.163523930869819e-08,6.453110431546845e-08,7.56244625455525e-08
F0,S7,6.927642682887093e-08,2.6574056754084635e-08,5.273087174082391e-08,2.6198925642325212e-08,7.142087636759357e-08,6.938584599076514e-08,1.0004651543211249e-07
F0,S8,4.9223776583122044e-08,2.2765576849744873e-08,4.28531225774714e-08,2.6902349734313803e-08,5.6964286765606424e-08,4.9956919210654175e-08,8.39194583832917e-08
F0,S9,6.214741937003244e-08,3.028455323608428e-08,1.3057239380195085e-07,2.7642012145903553e-08,7.540684644597895e-08,7.147956402463875e-08,1.0770742293241392e-07
F0,S10,5.9108116346097516e-08,2.5300225055310448e-08,4.496198694949843e-08,2.1636026219794982e-08,6.774128622127009e-08,6.310946323690278e-08,8.365794532950011e-08
F0,S11,6.404087959556985e-08,8.829337516264989e-08,1.0155672904808725e-07,2.8843296990779984e-08,9.769343072813526e-08,9.72440030030178e-08,1.1663658889091137e-07
F0,S12,5.7981377054949535e-08,3.202178826755352e-08,4.9404977380618034e-08,2.559616636887209e-08,7.291831518558026e-08,6.818436574689826e-08,8.593600397738432e-08
