,,W0,W1,W2,W3,W4,W5,W6
F0,S0,7.132919587028609e-08,160.61279306108008,5.238291322603831e-08,1.8361432030546754e-08,4.9757070259573335e-08,3.20414231184582e-07,2.9465011230502947e-08
F0,S1,6.585469647781091e-08,1.6851400849357995e-08,3.626532157980162e-08,2.0577120827395694e-08,4.2678431178300735e-08,5.440859728593222e-08,2.6934461932226803e-08
F0,S2,9.189512431199616e-08,2.5354736781751208e-08,5.026208829967156e-08,1.2230510812259487e-07,5.221847838269338e-08,6.76231243864304e-08,6.336238399444825e-08
F0,S3,2.0385542529666474e-07,2.572535055013603e-08,5.5376177467884634e-08,4.853140912124146e-08,8.958089298713277e-08,1.1322392495186082e-07,4.471516246469185e-08
F0,S4,2.5487082054664787e-07,4.413867936565904e-08,4.4885225536982476e-08,5.859828340727048e-08,7.117865600418395e-08,1.528753216690901e-07,3.388839526056689e-08
F0,S5,6.728171958177455e-08,3.6992382390426464e-08,3.4933667518513174e-08,2.1741938999629043e-08,3.939597738454735e-08,8.510106296796887e-08,2.4959292684969918e-08
F0,S6,7.507861675132155e-08,2.2129311840073293e-08,4.2949821846442205e-08,3.028910709490343e-08,4.9497771285210526e-08,6.330572300832288e-08,3.800681283951181e-08
F0,S7,2.1564159326414974e-07,3.6092105161176646e-08,4.876725484886673e-08,4.7249740542924005e-08,9.85193488604328e-08,1.7471828511246966e-07,4.581296195100417e-08
F0,S8,6.582915289862912e-08,2.3909542603096372e-08,3.880654711483315e-08,2.580472790960061e-08,4.0443924904906126e-08,6.916640386708431e-08,3.283821379053218e-08
F0,S9,9.922690909060201e-08,2.55817050851674e-08,2.1573166753897826e-07,5.338700873864477e-08,8.101566440911234e-08,7.814852028370618e-08,1.4800931281163272e-07
F0,S10,9.50633344418709e-08,2.120846833812849e-08,4.202815902754144e-08,2.2754236859068543e-08,5.9147133336042156e-08,7.976901893009303e-08,3.092846293467551e-08
F0,S11,8.529596478967892e-08,1.929226294720709e-08,4.1956746781824336e-08,3.00116231708106e-08,4.938008407699078e-08,6.768469674186356e-08,3.262440240326967e-08
F0,S12,1.8602621386106996e-07,1.2434992999796168e-06,7.74438537591046e-08,1.8049936608617518e-07,9.111865707467336e-08,1.432181483847602e-06,6.154493376099565e-08
F0,S13,6.94745194406776e-08,1.8600940061026374e-08,4.088634476719325e-08,5.419889546998235e-08,4.136296231656874e-08,6.277679667042966e-08,4.223894116813405e-08
F0,S14,1.0794697362092429e-07,3.377939237241433e-08,4.490578937119712e-08,2.8091264389925107e-08,5.8320354817865006e-08,1.0690929176502649e-07,3.28797950708138e-08
F0,S15,1.0356737256964188e-07,2.2371593233758312e-08,3.7868717104025796e-08,2.6446699807137072e-08,5.792350397593556e-08,8.697390174424511e-08,3.001802743614792e-08
F0,S16,9.90026602874567e-08,2.6615066820836705e-08,4.161225144279418e-08,2.3445013253349722e-08,5.415776178436303e-08,9.609657536338415e-08,2.874282158197146e-08
F0,S17,1.2609863698280425e-07,2.3523175371554286e-08,4.6007635779464835e-08,3.9108680044495806e-08,7.256410153934688e-08,8.404155297165022e-08,3.956283581877444e-08
F0,S18,7.143342675535494e-08,1.8017040223174006e-08,3.790668990505724e-08,3.402146218355459e-08,4.396824150913049e-08,6.347647192529852e-08,3.843945976155296e-08
F0,S19,7.487380370835939e-08,2.0298513907637333e-08,4.306086928726237e-08,3.1395047443985636e-08,4.9203429658299165e-08,6.565094719176855e-08,3.587801520517053e-08
F0,S20,1.111663607153324e-06,3.073806125827106e-08,6.244011147876478e-08,4.707441410690601e-08,1.666421874820684e-07,1.7940990479378868e-07,4.625392812708161e-08
F0,S21,8.347852234343046e-08,3.45677706429818e-08,3.6066391083346105e-08,2.4195978434834435e-08,4.745506790611223e-08,1.13306019097471e-07,2.827982991425117e-08
F0,S22,9.843237472723843e-08,2.508495368419152e-08,4.782084555597793e-08,3.811416443981336e-08,5.797041167247182e-08,7.23019854241235e-08,3.7999344481429055e-08
F0,S23,8.965967047653403e-08,2.1950023991016285e-08,4.320632443339732e-08,2.6078665079999688e-08,5.25761243684887e-08,7.084751907812991e-08,3.1729955340702654e-08
F0,S24,1.1653505812992612e-07,4.362956457795104e-08,8.782953150217016e-08,3.529060908577168e-08,7.362417180466728e-08,1.3035398731457727e-07,5.0901328634720406e-08
F0,S25,1.2336376176240938e-06,2.8173652439342526e-08,4.749703086139759e-08,3.177744451740876e-08,1.6445275334336154e-07,1.8866176512058914e-07,3.6552520722416007e-08
F0,S26,7.59849234470593e-08,1.9565700923539704e-08,4.0591209204688145e-08,3.443644822349835e-08,4.1479065561763674e-08,6.283916409215219e-08,3.414975241815136e-08
F0,S27,7.803433719744903e-08,3.0595512491112126e-08,4.273054597168655e-08,3.095268483448405e-08,4.624161845297959e-08,7.445168894943435e-08,3.1768829214880724e-08
F0,S28,1.3505553053330005e-07,2.394429339764097e-08,54.45797651604827,1.5358132049825673e-07,2.948733340771547e-07,7.969360368539135e-08,36.650455698761064
F0,S29,7.930786741898959e-06,6.632085492070631e-08,1.5250346592570777e-07,4.9958541375980555e-08,6.541185931509601e-07,9.503757098888297e-06,8.0765130192481e-08
F0,S30,1.1280374294841566e-07,297.3554626930498,8.591127526578881e-08,3.084497815478891e-08,7.872504001997339e-08,1.0146004138866469e-06,5.0436153342451e-08
F0,S31,9.714015019854813e-08,2.9875854176112307e-08,4.1539953847323025e-08,3.9739950267660606e-08,5.5733966807912284e-08,7.8530912612312e-08,3.406433289984213e-08
F0,S32,9.420379475268655e-08,1.8084365062356692e-08,6.575994974259342e-08,2.8989131252218183e-08,6.186757550059837e-08,6.13747658402565e-08,4.662537073190702e-08
F0,S33,1.460354455784581e-07,1.9965649160227617e-08,4.578693571503905e-08,5.069506130915178e-08,7.458969622003387e-08,7.86545294036027e-08,4.422477631777706e-08
F0,S34,9.731715826358851e-08,9.926979147775273e-08,4.616790890672045e-08,2.9367722695582003e-08,5.484339743152739e-08,1.5183066572714023e-07,3.1550465863542063e-08
F0,S35,5.691547624550001e-07,2.3190580816952955e-08,5.87868682456997e-08,3.0021165388149994e-08,1.0705105082279046e-07,1.0021560671426616e-07,4.4080208881452245e-08
F0,S36,7.263500375237819e-08,1.8475525267402746e-08,4.230263048553449e-08,2.5735546489150278e-08,5.073536972162194e-08,6.17875335083182e-08,3.2580697548446394e-08
F0,S37,7.168190633264425e-08,1.7879649670931336e-08,3.1951153584421405e-08,1.7134122743694874e-08,4.136193397634113e-08,6.457378385847881e-08,2.272870497151813e-08
F0,S38,2.4900566899807225e-07,8.099258866152125e-08,1.6098953893754062e-07,19.95387253978003,1.841814859803793e-07,3.0868876848552646e-07,1.4135968482922369e-06
F0,S39,7.965157992764698e-08,2.7617777076931967e-08,4.730877774987725e-08,2.8977121320959045e-08,4.717728645367616e-08,7.561087776773334e-08,3.5246249153736996e-08
F0,S40,8.215244700537e-08,2.7653112198948275e-08,6.304639168795263e-08,4.348604988091445e-08,5.3553798553195675e-08,8.240670438840471e-08,5.306676745759651e-08
F0,S41,1.332377572671888e-07,2.1258920053778327e-08,5.6930129789129456e-08,4.618141453503714e-08,8.522422677091212e-08,8.262721251821346e-08,4.909410029047883e-08
F0,S42,5.977620238530364e-08,1.1588443197645467e-06,4.357205859941694e-08,1.8066293114823874e-08,4.0277625430527056e-08,1.779423033363958e-07,2.614321034453804e-08
F0,S43,1.7179239347949945e-07,3.169984036098805e-08,4.325345843950232e-08,4.821748009903007e-08,7.896158606344098e-08,1.1890431437210425e-07,3.599746254152508e-08
F0,S44,1.011138995961091e-07,1.978499153545637e-08,4.5392493086831924e-08,2.2499463711263337e-08,5.5316956543777144e-08,6.974239687182952e-08,3.247241895813658e-08
F0,S45,8.9472365072563e-08,2.5830011366232586e-08,4.636877874303105e-08,2.7783096577633247e-08,5.5985791998450256e-08,8.655156257976709e-08,3.337698428409946e-08
F0,S46,7.378545740497492e-08,2.3278028867342664e-08,3.161235468070865e-08,2.0129892022803934e-08,4.543110837633936e-08,7.44840738072199e-08,2.3860185880249205e-08
F0,S47,9.069498684544297e-08,2.3476533040213464e-08,1.213872978334436e-07,4.032143329257176e-08,7.423399273072227e-08,7.100483376662867e-08,7.067849687030095e-08
F0,S48,4.5082381825401e-07,361.959533234104,59.527277310056704,220.87641687678632,25.086658092199816,212.98566846708462,221.3781242861804
F0,S49,6.989975662271434e-08,2.0867518922597276e-08,3.846521386647026e-08,3.74890308007127e-08,4.447833646399632e-08,5.844321007671637e-08,3.40739972905095e-08
F0,S50,6.31312178370006e-08,1.8226455682791032e-08,3.341441136000778e-08,2.0076978478577243e-08,3.745229854451885e-08,5.739902107350788e-08,2.509063307822704e-08
F0,S51,672.7930999471978,4.719285567345028e-08,6.96497744947798e-08,6.430553038715653,168.37482307639112,5.251930927714566e-07,1.0467563152915893e-07
F0,S52,7.911779627770725e-08,2.391659838223477e-08,3.587251538537022e-08,2.674822463958056e-08,4.7753382155597e-08,7.432194560489751e-08,2.9286470610668962e-08
F0,S53,2.845439933413735e-07,3.126545524561178e-08,7.611449116093753e-08,1.6108026098511306e-07,9.421603281162952e-08,1.4008030982898895e-07,9.403034559892036e-08
F0,S54,1.7029219328954414e-07,2.278860379998168e-08,8.600818639367557e-08,3.648082173725498e-08,1.0035421322748615e-07,9.683803461518207e-08,5.4849804518687635e-08
F0,S55,1.361637629776333e-07,2.3762396814264682e-08,3.7469347334338354e-08,3.053511609545592e-08,6.660260188928418e-08,1.0022247789694212e-07,3.291896259489596e-08
F0,S56,9.177940624743015e-08,1.936276074318947e-08,4.353730283215819e-08,2.7080781311573955e-08,5.420599724966942e-08,6.833716814005037e-08,3.413235013870908e-08
F0,S57,1.0798194000739504e-07,2.2954523626925887e-08,4.868192131326104e-08,2.598681326974313e-08,6.590171528558458e-08,8.065031432734863e-08,3.5290330199948334e-08
F0,S58,6.28642938265993e-08,1.528409921983491e-08,3.2886109117497174e-08,1.971725913239874e-08,4.008058776300453e-08,5.107617942646888e-08,2.557397094826889e-08
F0,S59,8.305889245292881e-08,3.734353062510426e-08,4.0899060058579416e-08,2.3088077264558822e-08,5.347804859769137e-08,1.0967984882210064e-07,2.952709013091373e-08
F0,S60,1.130323708998751e-07,2.624054586247325e-08,4.1683002548708556e-08,2.299681270397127e-08,5.963304175105611e-08,9.435394682251759e-08,2.974109767315506e-08
F0,S61,5.965339500285833e-08,1.6842483302894996e-08,2.928545876481575e-08,1.65492892896593e-08,3.540813687412123e-08,5.1970433719084985e-08,2.1474855154864313e-08
F0,S62,24.908871210531867,6.690537811748378e-08,149.62433046531592,2.622743769796425e-07,268.6131829008564,5.584859325919289e-07,44.53140296522042
F0,S63,8.724023537127643e-08,2.2795705604848866e-08,5.570795667132092e-08,2.6617597231126195e-08,6.038892883930336e-08,7.957594373613085e-08,3.9964393984098835e-08
F0,S64,7.813134627339685e-08,2.0932298195050314e-08,4.147058788978994e-08,2.6125401325209293e-08,4.964051868489488e-08,7.193631448270331e-08,3.1612932144001674e-08
F0,S65,7.098340592475575e-08,1.866114215329443e-08,4.6197839896943364e-08,2.3918970294390276e-08,5.634322830412629e-08,6.561594350044398e-08,3.485665475757017e-08
F0,S66,1.436742270642789e-07,1.9237657358965704e-08,4.4357057649195584e-08,4.15353888799143e-08,7.133310469019741e-08,7.667966702553972e-08,4.5191021533463025e-08
F0,S67,1.7523896863959218e-07,3.85679647652022e-08,5.9505173833816535e-08,6.012938991139687e-08,1.1185416903808061e-07,1.370729380285807e-07,4.6954130880270745e-08
F0,S68,8.580959619014433e-08,2.271200925552093e-08,3.4578785724705365e-08,2.4428859998386364e-08,4.612462877906436e-08,7.66590172589144e-08,2.604872127905074e-08
F0,S69,1.0451383495191448e-07,1.9595842021506254e-08,4.249544114228029e-08,3.357826017645813e-08,7.148859181178872e-08,7.311131836553964e-08,3.587761548612405e-08
F0,S70,1.023791330091015e-07,2.790647776654859e-08,4.371175055611182e-08,3.243460623503455e-08,6.053121969670297e-08,9.150717265055883e-08,3.584540913506695e-08
F0,S71,7.523275715953387e-08,2.481800971000665e-08,8.03296532104876e-08,2.585538120040897e-08,5.314831179423496e-08,7.462423424690838e-08,5.103780821246465e-08
F0,S72,9.577327352318567e-08,2.615568832283224e-08,2.276426489657809e-06,3.310331481652284e-08,9.894847851315088e-08,8.332043347164907e-08,1.292596446766635e-07
F0,S73,7.420847073015048e-08,3.947263057486669e-08,4.492224143244232e-08,2.7362727483127583e-08,4.474079408518202e-08,9.459024311545366e-08,3.247862660538264e-08
F0,S74,7.25568671318784e-08,2.3553619539406547e-08,4.9670781439186624e-08,3.2368268745415604e-08,5.188481501815439e-08,7.51137433793679e-08,3.949960204911988e-08
F0,S75,1.3952544706460954e-07,5.8572638836318816e-08,5.35037726448203e-08,7.316545372992188e-08,7.722870322997691e-08,1.6130419060420443e-07,4.9780803148205746e-08
F0,S76,6.989684203278579e-08,2.1816555508745895e-08,4.142785339914646e-08,2.6248726089285853e-08,4.597536414808981e-08,7.044437734071308e-08,3.285948050517479e-08
F0,S77,9.655959762491136e-08,2.8641864067149323e-08,1.279616149354005e-07,5.67519293991113e-08,1.0640379456682169e-07,9.241606376787374e-08,8.267004445241002e-08
F0,S78,7.534060654493309e-08,3.177166889328436e-08,5.32286918816432e-08,2.9258340406710482e-08,5.1668196755056504e-08,8.9829502005163e-08,3.962227902219474e-08
F0,S79,9.871345368343677e-08,1.997167641843659e-08,4.3524332464902755e-08,9.433941684366591e-08,4.522145459927146e-08,6.723908094807546e-08,4.763270881822013e-08
F0,S80,9.011718033437231e-08,2.4047261413711787e-08,5.6323034640066043e-08,7.158332543300968e-08,6.121114844283766e-08,7.451725427829151e-08,5.245713596456348e-08
F0,S81,8.554908034296782e-08,1.867717578771323e-08,5.1437550900137455e-08,2.3578140318474978e-08,5.978835487832868e-08,6.880201925818562e-08,3.8698615040223544e-08
F0,S82,1.1219364868105323e-07,4.343718397661394e-08,4.127351613227972e-08,4.202958166355701e-08,6.247698747226423e-08,1.2091622123137714e-07,3.6399630454954336e-08
F0,S83,7.940208517182185e-08,5.526729458897956e-08,4.240819442254521e-08,2.1993023024460993e-08,5.0934285035280715e-08,1.3821948112525248e-07,2.749264309965366e-08
F0,S84,7.362970067304767e-08,2.2912492030350638e-08,5.010995277923718e-08,2.3607925788039244e-08,5.0769242011882126e-08,7.585053563615515e-08,3.566751393338848e-08
F0,S85,1.3214844644745072e-07,4.7884224610377705e-08,4.9023643997310513e-08,4.0129029084882086e-08,6.032272524529703e-08,1.6603974858563862e-07,3.859045753972825e-08
F0,S86,9.692822480359027e-08,2.17182116352237e-08,3.5231222454999455e-08,2.7127324122217665e-08,5.273489495794254e-08,8.39809890657583e-08,2.933371401931425e-08
F0,S87,6.025773829727131e-08,1.897721188822671e-08,3.913881735204152e-08,2.2389097278413407e-08,4.1143599059588426e-08,5.680367769510065e-08,2.9967297948798296e-08
F0,S88,24.61747512074893,4.641146500556089e-08,9.065049533011291e-08,6.658552809802299e-08,1.3323696647920582e-07,6.568710807189009e-07,5.492801647376335e-08
F0,S89,9.469687007133314e-08,2.6270771102573424e-08,3.589463231345859e-08,2.4814020384510047e-08,4.515675110469779e-08,9.105990901312565e-08,2.587652289148617e-08
F0,S90,65.2418139828961,4.70327457983246e-08,5.510493895876555e-08,8.012071882052096e-07,6.932318149426946e-07,3.2922993579999765e-07,6.641699185481742e-08
F0,S91,7.05314437864311e-08,1.9831183010945475e-08,4.643098089066187e-08,2.5876493572926883e-08,5.4014156024233275e-08,6.347892019662616e-08,3.337335601286421e-08
F0,S92,7.208463109064692e-08,2.7090652146347096e-08,3.932570990921667e-08,1.898010252651735e-08,4.4250058295120104e-08,8.588343094882826e-08,2.593968183591868e-08
F0,S93,9.92251572990538e-08,3.098715227936164e-08,70.61654642042389,2.2862805707261772e-07,1.2986831704002413e-07,7.753479380321725e-08,27.324330182239926
F0,S94,7.938602575391255e-08,2.3053648838202036e-08,3.83078880847255e-08,2.4652652172678176e-08,4.3739243917494574e-08,7.633036723920519e-08,2.9839144619233865e-08
F0,S95,7.821425461422123e-08,3.565896256264234e-08,5.271263492735279e-08,2.1329738533490582e-08,5.002307309202882e-08,9.15222832539463e-08,3.3577685885915035e-08
F0,S96,1.1512313035153266e-07,2.2976321547158584e-08,7.519085122786543e-08,3.3513742890365626e-08,7.70717029536981e-08,8.733308278391295e-08,5.0764918069836045e-08
F0,S97,8.48196617127414e-08,2.1309169570205223e-08,3.386290810072304e-08,2.9404626645100052e-08,4.485207679067271e-08,6.95515228308627e-08,2.87279971762451e-08
F0,S98,7.731656640618952e-08,5.198803794346191e-08,3.425427024371346e-08,2.2721776073617342e-08,4.0602838695657556e-08,1.1721357359123287e-07,2.471775759165564e-08
F0,S99,107.29459753409479,153.26562584139185,1.0863357790327561e-07,1.098587167735676,123.56479555143507,680.427468448486,1.1666496054531106e-07
F1,S100,5.869366576481231e-08,1.4472707571758889e-08,2.6260874500638693e-08,1.4944582127696346e-08,3.232853562900984e-08,4.948794431208867e-08,1.9710417428013527e-08
F1,S101,1.0611809311757777e-07,2.4948178345582825e-08,3.1942081278180984e-08,3.1913359124791486e-08,4.15908973219239e-08,9.42204054841839e-08,3.179942416964298e-08
F1,S102,8.458218300283659e-08,3.21439101654749e-08,6.035915347178943e-08,2.5242284167150884e-08,6.357510781086347e-08,7.693575567085852e-08,3.4961036339630774e-08
F1,S103,9.293122957160413e-08,2.2001035136051005e-08,5.260740833836952e-08,1.1321647299613203e-07,5.6646838996070656e-08,7.546898399589939e-08,1.1387163900588527e-07
F1,S104,2.1045370935660978e-07,3.6851385751092275e-08,5.136010951049793e-08,2.4949524857354906e-08,8.044817148626779e-08,1.3951846002601187e-07,3.548685101945591e-08
F1,S105,1.1558673764417834e-07,2.4515974725457436e-08,4.569668811194079e-08,3.1234585179321763e-08,6.082859108302457e-08,8.296095848389356e-08,3.726167807969714e-08
F1,S106,1.0064133682576265e-07,1.9661372104059664e-08,4.2376305605901854e-08,2.2177925279562703e-08,5.3983861335837004e-08,7.496720188989354e-08,3.0914156559366885e-08
F1,S107,7.676340968826817e-08,1.753077638774524e-08,3.403063585247358e-08,1.6941468067363137e-08,4.436366028102763e-08,6.25617472272511e-08,2.5555351682198627e-08
F1,S108,9.312217081259985e-08,1.727710936195663e-08,3.367914419629552e-08,2.3850472819711833e-08,4.685642998843403e-08,6.939065965497317e-08,3.199192305217349e-08
F1,S109,7.128874961682758e-08,1.8226690595810614e-08,4.787061933299835e-08,2.0989111302670606e-08,5.455188375679194e-08,6.326620350579711e-08,3.4403366190194265e-08
F1,S110,2.602183818787464e-07,2.073044686165716e-08,4.5012845430694854e-08,3.136926629775883e-08,8.147004829440183e-08,1.0655960066600344e-07,4.7448566127044696e-08
F1,S111,7.938148565056102e-08,1.8182178445152574e-08,3.0381640290835815e-08,2.0085941860380532e-08,3.901901186631117e-08,6.647782476546993e-08,2.487628144833919e-08
F1,S112,1.2935808200348649e-07,1.8482635597060075e-08,625.3873465674732,3.603316131475754e-08,157.06167075604685,7.690529894855664e-08,209.25187677075638
F1,S113,7.186083490242074e-08,1.9040198961027674e-08,2.833559632973953e-08,1.525173252346687e-08,3.6625758029725816e-08,6.31316348615982e-08,2.0282213894265193e-08
F1,S114,6.98928521113622e-08,1.7467475220509853e-08,3.522161761286479e-08,2.2629879038122504e-08,4.3170218946170695e-08,5.977037676556538e-08,3.173884541568544e-08
F1,S115,5.683418241946322e-08,1.652077390630225e-08,2.7045115376093526e-08,1.5453968486649052e-08,3.2168547954561556e-08,4.9769572883078075e-08,1.9711237065210317e-08
