,0
W0,9.26816723367807e-09
W1,1.8204310281433322e-09
W2,3.2226588064787615e-10
W3,5.489673382541582e-09
W4,1.3768078899190073e-09
W5,3.894426114925409e-09
W6,2.8376079264091914e-09
