,0
W0,1.1844529468341136e-08
W1,4.336169634466813e-08
W2,5.022156024381275e-10
W3,6.9253105472455445e-09
W4,4.685314358710002e-10
W5,1.2129300897001372e-09
W6,2.4466807115874897e-05
