,0
W0,7.566724968821603e-08
W1,1.003458094395171e-08
W2,2.5317901108934393e-09
W3,1.2755011080667344e-07
W4,1.76402970009093e-09
W5,1.0081394830052659e-08
W6,6.9487725573580406e-09
