,0
W0,4.431917721703371e-09
W1,9.248608545675552e-10
W2,1.0835307096002111e-09
W3,3.3397961063386106e-09
W4,6.386740913910671e-09
W5,1.8693491199428536e-07
W6,9.001926981611064e-09
