,0
W0,2.1810356409801557e-08
W1,5.832731742039243e-09
W2,1.1413162981366298e-07
W3,2.6969776412144597e-09
W4,3.4494972434018223e-09
W5,5.204754405241374e-10
W6,1.408799632507396e-09
