,0
W0,2.8629048021144854e-09
W1,1.9821252417173696e-09
W2,3.8113545652862513e-10
W3,9.744585138804496e-10
W4,1.178049102712464e-09
W5,6.044450384656841e-09
W6,7.077175512293366e-10
