,,W0,W1,W2,W3,W4,W5,W6
F0,S0,2.8554922133679608e-08,6.449995995772542e-08,6.626418388330298e-08,9.733896998834995e-08,4.876158776193085e-08,7.376484434188589e-08,1.3535236395599897e-07
F0,S1,2.0589685080205265e-08,2.1388070409318284e-08,4.8263620416347484e-08,5.0867059254008866e-08,3.8080786505054525e-08,4.101686787814835e-08,8.91266871294675e-08
F0,S2,2.7525030877491845e-08,4.720842979845787e-08,4.7615092431644816e-08,7.422293093999329e-08,4.111845678082414e-08,8.361425615302064e-08,1.0398460626702208e-07
F0,S3,2.521146267778131e-08,3.3065671200643104e-08,1.5485495317236608e-07,7.194368687489613e-08,7.72199715145206e-08,6.856268358004683e-08,2.643696899755951e-07
F0,S4,2.9473906875702488e-08,2.8024124651155777e-08,6.136185824996442e-08,5.1102262784780175e-08,5.3629156103173484e-08,6.191016718257999e-08,9.944229180440602e-08
F0,S5,3.008893902834149e-08,3.97979306943237e-08,5.905882482502902e-08,1.3365226920114916e-07,5.076979329802096e-08,8.047982131513885e-08,1.9411418311278534e-07
F0,S6,2.1972576080779446e-08,2.7866878704209625e-08,5.772681083835393e-08,5.8100902303335436e-08,4.423748440961457e-08,5.200801616959903e-08,1.0065390498911671e-07
F0,S7,3.335752541895572e-08,2.8486197664590346e-08,8.226288063990393e-08,6.526558454846313e-08,7.335355334601859e-08,6.64746193665268e-08,1.2253370277578044e-07
F0,S8,2.699915370429992e-08,2.940989829311856e-08,7.521039853821883e-08,4.8707114080168966e-08,5.0783964791106586e-08,5.387195510531602e-08,1.1336670914444784e-07
F0,S9,4.511416705763965e-08,2.7217478421707534e-08,1.2455905069999022e-07,8.472483106800411e-08,9.84035488205553e-08,6.141111270642348e-08,2.4852014153458726e-07
F0,S10,2.6337908850313146e-08,3.776423879717876e-08,1.8125794921782582e-06,6.07359100117328e-08,8.589865559030569e-08,5.6259561061279205e-08,6.109064006536656e-07
F0,S11,2.5090699200118945e-08,2.281472575972039e-08,6.581596753724606e-08,5.495987453517645e-08,4.908570472912638e-08,4.645594884667603e-08,1.3689920806468417e-07
F0,S12,243.77316478233482,35.15988592019877,24.323685131807697,141.64353980826516,190.96731096588633,202.81638425912706,149.99628776466156
F0,S13,4.855087720459777e-08,4.4489435659042473e-08,7.848152672562737e-08,5.958725669221825e-08,8.544012937778937e-08,1.1317089127561571e-07,1.081671950061541e-07
F0,S14,8.729204380657239e-08,7.935976493432914e-08,8.846272000880963e-08,7.565296006517561e-08,1.0767255605519336e-07,3.668152843816839e-07,1.3996975030981773e-07
F0,S15,2.7545513407350857e-08,4.269006976116354e-08,5.6787128461260406e-08,1.3770575389926026e-07,4.657038663634293e-08,7.05006332819876e-08,1.7270362702229193e-07
F0,S16,2.0154336040041736e-08,2.2276677020177815e-08,4.8524767248222504e-08,4.5884713924119306e-08,3.586864349091986e-08,4.162971827903443e-08,7.988081952213217e-08
F0,S17,4.7586139083261335e-08,1.282621145309323e-07,7.431348673800595e-07,1.1240156199122915e-07,4.878531567827514e-07,1.637116731552403e-07,4.7283262274689154e-07
F0,S18,2.0476539217421606e-08,2.7750018032792265e-08,4.3244169781379884e-08,5.29732591577317e-08,3.6683195001014406e-08,5.100199843568488e-08,8.336141512182978e-08
F0,S19,2.1402850716452593e-08,2.526764984690769e-08,3.862560454516394e-08,4.298496388056428e-08,3.4838436027936084e-08,5.149784293717619e-08,7.05244151985724e-08
F0,S20,3.345819628576957e-08,2.902496401427741e-08,6.077119218449351e-08,6.761948121988736e-08,5.459506405926112e-08,6.863678359822773e-08,1.1453992420127075e-07
F0,S21,3.270931180679785e-08,4.1971236829019836e-07,1.5551816244093519e-07,1.4096091826924259e-07,1.017862442813856e-07,1.8492664458730102e-07,2.1107790140654094e-07
F0,S22,2.2079610409947427e-08,2.6367785707474346e-08,4.285545931174442e-08,6.189037681821973e-08,3.614461429094204e-08,4.7810214993564345e-08,8.54150533388156e-08
F0,S23,2.0167122733860465e-08,4.339679734584914e-08,3.983350498264221e-08,5.145470547958935e-08,3.410971843206859e-08,6.699384448972547e-08,7.42959412798656e-08
F0,S24,5.0505680358824133e-08,8.242245167764748e-08,7.846717985853585e-08,8.902897015403447e-08,7.881414041925506e-08,2.188668488463272e-07,1.4292793443876399e-07
