,0
W0,2.494939477237779e-09
W1,1.357907786214696e-09
W2,9.78224790060267e-09
W3,1.081761178300944e-06
W4,3.833993122981383e-09
W5,2.835087753449983e-08
W6,1.5299983502359282e-09
