,,W0,W1,W2,W3,W4,W5,W6
F0,S0,6.760047948732688e-08,1.079908136283194e-07,6.289775525427812e-08,3.99717428011776e-08,3.3781479252158665e-08,1.3168068328270213e-07,6.05377798010345e-08
F0,S1,6.781227706419313e-08,1.1526623932416474e-07,5.43816036665395e-08,3.4587055070067656e-08,2.835311633372557e-08,1.3258564387664437e-07,5.767180047102981e-08
F0,S2,1.0519430938710249e-07,2.1636220033619407e-07,5.866419995222882e-08,4.1208476032411114e-08,3.86499029549188e-08,2.899162864610871e-07,5.816551608807143e-08
F0,S3,4.777200047278045e-08,6.892760265665019e-08,4.101279744050779e-08,3.078613319601562e-08,2.0379939409389223e-08,7.46890506619832e-08,4.802395300744995e-08
F0,S4,6.237308707741161e-08,8.323515506955114e-08,4.7781120716670535e-08,4.696304920047441e-08,2.6181880652913716e-08,9.66923010611508e-08,6.325252739802536e-08
F0,S5,6.340184740965187e-08,1.0496529961381267e-07,5.04423731341455e-08,3.501203039217537e-08,2.6294911114467956e-08,1.1657478359395989e-07,5.3885278199817393e-08
F0,S6,7.023761274282016e-08,1.1109385626888293e-07,4.468542154555901e-08,3.796701750130233e-08,2.579747462931877e-08,1.2530012103411143e-07,5.1771280180404066e-08
F0,S7,5.130557641806948e-08,7.661316714798764e-08,4.8719750975893236e-08,3.9156597796404754e-08,2.2747262162946854e-08,8.285173549857087e-08,5.977354202474208e-08
F0,S8,5.974284273585442e-08,7.725217391151162e-08,4.6329289492382774e-08,4.129661576549173e-08,2.4416450988805966e-08,8.902843328690158e-08,6.12715780975331e-08
F0,S9,5.1101083923738814e-08,8.20038577796236e-08,4.368301569878615e-08,3.293972738350161e-08,2.146649794377174e-08,8.814813828956888e-08,5.223851187410612e-08
F0,S10,1.1189976888186463e-07,1.7414543550259633e-07,5.295858637018234e-08,4.016709553059574e-08,3.137924499870579e-08,2.105917369503298e-07,6.328073865064918e-08
F0,S11,5.166028933556432e-08,7.996215457576215e-08,4.961995790383134e-08,4.8769507900055824e-08,2.3803651310329344e-08,8.867351281726392e-08,6.1378006200232e-08
F0,S12,4.904730491240239e-08,7.668252066636878e-08,4.279183715282199e-08,3.855401562430387e-08,2.072093030746901e-08,8.067799222933707e-08,5.37359191255071e-08
F0,S13,8.358702302538162e-08,1.4204127569471354e-07,4.5861309457306675e-08,3.520906558157446e-08,2.7289490602066348e-08,1.5719077692298753e-07,5.2182860195416615e-08
F0,S14,4.5175719995342586e-08,6.360304824212408e-08,3.8846070775581336e-08,3.0877738799527736e-08,1.9060470432259453e-08,6.874642090324986e-08,4.7689917910849305e-08
F0,S15,5.0162671876796224e-08,7.35016761274734e-08,4.308812001500141e-08,3.3462286321898484e-08,2.1012995776636425e-08,7.985621161394845e-08,5.227976208960596e-08
F0,S16,5.3437983001821236e-08,6.994687168572691e-08,4.237111595743999e-08,3.195274411344134e-08,2.1428970975941267e-08,8.0808778287309e-08,5.001548143032457e-08
F0,S17,5.02692461399899e-08,7.386367498958865e-08,4.505262237130738e-08,4.0413933600378504e-08,2.156634012090709e-08,7.999301828760145e-08,5.7106623451222536e-08
F0,S18,5.4326344036472964e-08,1.1520929151782587e-07,7.548081086511764e-08,4.204710129896602e-08,2.3498052601563126e-08,1.0269257377954927e-07,7.754610178320925e-08
F0,S19,1.1850028823151144e-07,2.3733705361827546e-07,5.398881801536204e-08,4.377472856204351e-08,3.0166737532310167e-08,2.537451382339072e-07,6.737913683273428e-08
F0,S20,5.508626977605945e-08,7.41198237757472e-08,4.3565868087528056e-08,3.298040767233638e-08,2.3058295356602944e-08,8.482561703926206e-08,5.2576125468141945e-08
F0,S21,1.4418142701915568e-07,1.8189986396421385e-07,5.979356461154489e-08,5.085928020048585e-08,3.484896786028518e-08,2.2533217992910034e-07,9.068001100964473e-08
F0,S22,8.323301427305818e-08,1.2446832912539444e-07,5.068184310143218e-08,3.9841456519643826e-08,2.7798164758442428e-08,1.417269823364554e-07,6.488459109864877e-08
F0,S23,7.100257591126936e-08,9.440155537227363e-08,4.749281800042113e-08,4.476403080727901e-08,2.7439324591414315e-08,1.096966359671138e-07,6.48663926768847e-08
F0,S24,7.415703771785195e-08,1.0455184504636149e-07,4.297051184601896e-08,3.74729087562771e-08,2.464185184520329e-08,1.193634076362504e-07,5.4547329159862944e-08
F0,S25,5.5318605118736076e-08,8.48604483286915e-08,5.127908034849758e-08,3.462349382692616e-08,2.3863952458351368e-08,9.368589724661317e-08,5.8104871168588506e-08
F0,S26,7.391455429931525e-08,1.2910040676837244e-07,9.114109893166335e-08,5.428671681743553e-08,4.910713401771244e-08,1.6807531117768267e-07,7.78464588118449e-08
F0,S27,5.5776092609769574e-08,9.143748496603966e-08,5.485020328038985e-08,3.465615053759425e-08,2.5657333295320068e-08,1.0220741415657301e-07,5.6841513278573096e-08
F0,S28,6.263632714745205e-08,9.011007472442573e-08,4.29166969976998e-08,3.7580056168053746e-08,2.3714647394061436e-08,1.006579088789108e-07,5.423995796624316e-08
F0,S29,5.359730957100197e-08,8.125978624710708e-08,4.163409019168208e-08,3.260742307404925e-08,2.1422807879765504e-08,8.845904683868165e-08,5.007157169263396e-08
F0,S30,1.18832690631618e-07,3.187635444578046e-07,6.950590093550387e-08,4.8603901381591825e-08,2.996328041791739e-08,2.998935592341949e-07,8.519812626695257e-08
F0,S31,8.160719203789977e-08,1.182207824661815e-07,4.7143050397368696e-08,3.7226695147414714e-08,2.614411948815417e-08,1.3612599859494583e-07,5.9540532244081034e-08
F0,S32,5.3486736160556666e-08,7.684685177747897e-08,4.177651324385744e-08,3.141411015545597e-08,2.1004997148199135e-08,8.372490268977303e-08,5.064506362937003e-08
F0,S33,6.627880352574871e-08,1.1093628877807901e-07,5.0747918945637044e-08,3.5571628403383106e-08,2.6878661825641775e-08,1.2420112000914634e-07,5.6997074839373084e-08
F0,S34,4.652108826390636e-08,6.425760597706382e-08,3.9704446549967474e-08,3.6464372911925916e-08,1.9619872340757006e-08,7.04086451142076e-08,5.0894512254050946e-08
F0,S35,5.877319235981404e-08,8.925197602943297e-08,4.604111011554772e-08,3.8254684603581615e-08,2.3702030971221853e-08,9.64802630883066e-08,5.724963207995205e-08
F0,S36,4.727467509975953e-08,6.244228535180114e-08,3.744312177776762e-08,3.498850880779362e-08,1.9263645656831906e-08,6.918063116640624e-08,4.969534009268913e-08
F0,S37,5.546855065211157e-08,7.738546729635587e-08,4.0762524071154235e-08,3.2285537772935197e-08,2.0858335934956123e-08,8.511640524873658e-08,5.128712736369886e-08
F0,S38,5.2699842569299656e-08,7.305950371527268e-08,4.2959918566341934e-08,3.281868148716523e-08,2.1337925118256918e-08,8.022955568293957e-08,5.449887335222151e-08
F0,S39,7.517944003693262e-08,1.2814013173327923e-07,5.000268950445887e-08,3.8940674007111364e-08,2.7107813254320845e-08,1.377475756965693e-07,6.016756487358249e-08
F0,S40,5.840328934222898e-08,6.606259241254796e-08,4.0379175023977756e-08,6.386488182091194e-08,2.1327838037300914e-08,7.363721243194157e-08,8.43470386919035e-08
F0,S41,5.2360911939169594e-08,7.270292752512706e-08,4.0218157387063104e-08,5.3271749641053703e-08,2.0578863412907278e-08,7.879766556698286e-08,5.845652327945656e-08
F0,S42,4.942547754815567e-08,7.254602962992994e-08,4.666908310300318e-08,4.473120110734763e-08,2.2170360064330877e-08,7.91503548916349e-08,5.8204910430044664e-08
F0,S43,5.625610758546112e-08,8.918238730546442e-08,5.227060858926174e-08,3.6166307570289174e-08,2.2419140480799954e-08,9.208916683581908e-08,6.271544164202396e-08
F0,S44,4.954100704412989e-08,6.858769253533909e-08,4.0661792599757074e-08,3.085601173321928e-08,2.0317365878691416e-08,7.561855427624114e-08,5.0335800764950244e-08
F0,S45,4.439083298099961e-08,6.014191756700939e-08,3.6711548698667066e-08,2.884301202799718e-08,1.8333716736993768e-08,6.586115183314868e-08,4.556598870843045e-08
F0,S46,4.565049029282047e-08,6.267616462889717e-08,3.8421163815133494e-08,3.0465238174436574e-08,1.887120044101181e-08,6.840724640872724e-08,4.761628625790149e-08
F0,S47,7.854181320745473e-08,1.5597818772728031e-07,5.12789281327711e-08,4.078912852887522e-08,2.8302153632182785e-08,1.6949384829453088e-07,5.8087697172481534e-08
F0,S48,4.934594315555278e-08,6.994864393189627e-08,4.463254842261606e-08,3.3877895877958647e-08,2.1229690443929692e-08,7.657405645652855e-08,5.3362543189377975e-08
F0,S49,7.587685159141831e-08,1.0706344006442748e-07,4.8958441463736436e-08,4.381550523107343e-08,2.5290854150047633e-08,1.1655422173845181e-07,6.777149656623275e-08
F0,S50,6.352405303106e-08,8.686431143163994e-08,5.525606321211784e-08,3.709023718688943e-08,2.992241212961947e-08,1.0532295434617922e-07,6.270725606872272e-08
F0,S51,4.6828132298767536e-08,6.381020361654697e-08,3.983098542576879e-08,3.102677377726405e-08,2.0162598177031124e-08,7.097007257466649e-08,4.818799331493463e-08
F0,S52,4.979173118538954e-08,7.590619383266392e-08,4.757612948830957e-08,3.201680150260716e-08,2.2387949838408377e-08,8.41546795618264e-08,5.222193418570236e-08
F0,S53,4.3635712552654735e-08,5.890847520109811e-08,3.62838358655504e-08,3.14929686041293e-08,1.8076769667040877e-08,6.433815896242368e-08,4.6660760336476744e-08
F0,S54,4.8231330748868085e-08,7.020847112355767e-08,4.201560366485639e-08,3.8511684912099913e-08,2.0161754730767302e-08,7.527371856146771e-08,5.476212816114095e-08
F0,S55,5.974962771250545e-08,7.595258654020744e-08,4.748705862798267e-08,3.582769553242165e-08,2.5543277770981996e-08,8.930481042207164e-08,6.163458753279172e-08
F0,S56,5.319840062721918e-08,8.137373546868521e-08,4.454769833954283e-08,3.260228301235907e-08,2.1983704655475958e-08,8.795963865571733e-08,5.2893892340018364e-08
F0,S57,7.731516980044592e-08,1.3583377059203776e-07,5.0465959717844435e-08,8.184243580122874e-08,2.8746986072992632e-08,1.3893052877796582e-07,7.356316927232194e-08
F0,S58,4.5591602646282176e-08,6.455455812451139e-08,3.920655573284e-08,3.459043706953632e-08,1.9359068984053166e-08,7.010270775977679e-08,4.959551438825553e-08
F0,S59,6.736239475977692e-08,9.003961233327906e-08,4.3813111145127206e-08,5.442312578567656e-08,2.384045697945919e-08,1.0033273321023469e-07,6.490016134798966e-08
F0,S60,6.614134432151949e-08,1.0314431215592566e-07,4.351962851642501e-08,3.5571141876997e-08,2.499013157881004e-08,1.1443035484489599e-07,5.099164546076012e-08
F0,S61,6.762079557544023e-08,9.418365400227899e-08,4.377219296952932e-08,3.5857205099475394e-08,2.2130446242844075e-08,1.0214311230323819e-07,5.7209531481515586e-08
F0,S62,4.9314191064178084e-08,7.709194871065564e-08,4.6986920280609935e-08,3.506795523878627e-08,2.0380067558082973e-08,7.812552547486182e-08,5.7196262589461526e-08
F0,S63,4.8260679559092095e-08,6.78430509042925e-08,4.086769292512581e-08,3.60774015631103e-08,2.0150397806290844e-08,7.281143571220738e-08,5.33700169400147e-08
F0,S64,4.548007966613842e-08,6.296342821574236e-08,3.854007516829586e-08,3.000687766311114e-08,1.9137700801885005e-08,6.874249811825996e-08,4.7169896318994346e-08
F0,S65,6.051322120815901e-08,8.173121531918623e-08,4.4947285505746055e-08,4.04465611332663e-08,2.492695097125825e-08,9.345475183884457e-08,5.7175068222555044e-08
F0,S66,1.1196891503711354e-07,1.8850780966038895e-07,6.09518552023735e-08,4.3588644742094426e-08,3.1855736606720653e-08,2.3442450276502518e-07,7.111280426280683e-08
F0,S67,4.964751648260941e-08,6.823389161788131e-08,3.826399555731167e-08,3.475891634982337e-08,1.9995975004522363e-08,7.504152710756998e-08,4.910532041485275e-08
F0,S68,1.1213112725778323e-07,1.174116010840318e-07,4.75825448185506e-08,1.264695005743641e-07,2.958863408146894e-08,1.411083499276671e-07,1.0320521448485988e-07
F0,S69,6.172371460683439e-08,1.4759124916593086e-07,6.177239990796022e-08,4.714916204053292e-08,2.7489588106262107e-08,1.4671315302935252e-07,6.988550585503663e-08
F0,S70,5.0564038460911053e-08,7.226147482224234e-08,4.860471606351074e-08,3.454684122623391e-08,2.247569962563585e-08,7.975308949292311e-08,5.695182911012543e-08
F0,S71,6.043654574740028e-08,9.459682267559335e-08,6.425597604444866e-08,3.5317285417814896e-08,2.9034878592570435e-08,1.0108099035004229e-07,6.465631087496318e-08
F0,S72,1.155829491910675e-07,121.52163857700613,7.826306176982754e-08,3.857558641114684e-08,4.2361773342204874e-08,5.939976402043622,6.549615342861848e-08
F0,S73,5.652882149060937e-08,9.64713674734336e-08,4.9216693400961304e-08,3.9233882654099887e-08,2.2299904373544637e-08,9.765492700630853e-08,5.961291916884052e-08
F0,S74,5.428860525809279e-08,6.979817200727489e-08,4.266955145420298e-08,3.625115768003385e-08,2.2507936419116424e-08,7.936040782503807e-08,5.6740176289016126e-08
F0,S75,4.644056564764762e-08,6.827594067777194e-08,4.032143735902404e-08,3.042523285250631e-08,1.9498446282190777e-08,7.38452840613606e-08,4.876137891285506e-08
F0,S76,6.412225223293541e-08,1.108109726603759e-07,5.246760349398216e-08,3.7506784451553195e-08,2.361094095828773e-08,1.1421724814525594e-07,6.388138376466267e-08
F0,S77,7.29019357092613e-08,8.520830247644354e-08,4.463401488581125e-08,3.809487940770683e-08,2.3364941751834976e-08,1.0001883592211419e-07,6.1298238174703e-08
F0,S78,6.36258677890048e-08,7.14695979713592e-08,4.068869843044532e-08,3.4014056865638966e-08,2.2435251658226603e-08,8.698009546564091e-08,5.340497409154605e-08
