,0
W0,2.746010374643504e-08
W1,1.068343624677226e-08
W2,3.446840146636987e-09
W3,1.13063447493289e-10
W4,1.3255173625381644e-09
W5,4.714129564487024e-08
W6,2.8195226153826525e-09
