,,W0,W1,W2,W3,W4,W5,W6
F0,S0,8.049207989104687e-08,4.8049040829663824e-08,9.452750326610234e-08,7.432578836248155e-08,8.157677401950873e-08,5.653952912934514e-08,3.275955854666222e-08
F0,S1,6.444748941026433e-08,4.4813397528979106e-08,6.32289353364471e-08,5.941519456795075e-08,5.895062562424015e-08,5.0420480481433e-08,2.2343685139651642e-08
F0,S2,1.371992790904151e-07,1.0228296946050191e-07,8.883334154340616e-08,1.42514849515727e-07,1.368031237883821e-07,1.6850625911709293e-07,3.2891770890806075e-08
F0,S3,1.0069968558090254e-07,5.386140203201357e-08,1.4105096905835517e-07,9.995708719627674e-08,1.389620692628139e-07,7.593714774326797e-08,4.091155373117975e-08
F0,S4,1.1890786936841379e-07,5.922689684410534e-08,1.2011803008201925e-07,1.4774220645391165e-07,1.1995405800723532e-07,7.950960229664938e-08,4.9092257770503295e-08
F0,S5,21.155995704168653,6.541941108221006e-08,8.83834473120483e-08,6.651260243176179e-08,2.731459598607318e-07,5.197543911866223e-07,2.7884825794625217e-08
F0,S6,7.464015331292523e-08,4.971097685247112e-08,7.650369366796912e-08,4.938529322162687e-08,9.19824406487313e-08,6.329735353524713e-08,2.3775943778859476e-08
F0,S7,1.1082085877816022e-07,6.121571661097859e-08,1.1721673255796701e-07,1.649625411910771e-07,1.4651015298795268e-07,9.124724536820346e-08,5.6303779938514866e-08
F0,S8,6.304606621338481e-08,4.059032362202618e-08,6.10137885267763e-08,5.675346982065031e-08,6.220799143850192e-08,4.8969928173129886e-08,2.2729613946580056e-08
F0,S9,6.972698820970369e-08,4.8901702228014984e-08,7.458248450041745e-08,4.878459344895463e-08,6.373010942451657e-08,6.22134317429828e-08,2.300159316778838e-08
F0,S10,1.101941131399488e-07,8.624340051084436e-08,8.671974116839849e-08,1.1965056227441275e-07,8.61860178100805e-08,8.290567025604915e-08,3.537854342977569e-08
F0,S11,1.0280483046185983e-07,5.4635588822679573e-08,1.008758827447521e-07,1.2604617084890515e-07,1.1760711571921328e-07,7.958639580586611e-08,4.1137201348320364e-08
F0,S12,7.356969196055154e-08,4.8617332741949945e-08,7.061244125987172e-08,8.225702220289074e-08,7.260649245990257e-08,5.7692122557238654e-08,2.9123497831851574e-08
F0,S13,9.511188883345948e-08,4.865624279173383e-08,8.044702944883088e-08,5.991152305554891e-08,9.62707293454111e-08,6.645146736390999e-08,2.9936315627900497e-08
F0,S14,1.0356684118195534e-07,5.391063933156794e-08,1.269680867522349e-07,8.958965633663618e-08,1.2913041568421129e-07,7.973444871132977e-08,4.0797309827870124e-08
F0,S15,8.010039410055197e-08,4.15828647145865e-08,8.063565336227385e-08,5.609622405845882e-08,7.54635675772285e-08,5.6266575632955875e-08,2.5007425446240746e-08
F0,S16,9.579071866809693e-08,6.047422151043746e-08,6.795003336495762e-08,7.16163590410117e-08,8.09377791189741e-08,8.518881809600632e-08,2.631804771333904e-08
F0,S17,1.6090516319357435e-07,9.120559069208163e-08,1.8170273360922263e-07,1.1272667926780064e-07,3.424264670748698e-07,1.435535232426746e-07,6.767138211166961e-08
F0,S18,6.528420440809207e-08,4.6711381297981234e-08,6.963616256765919e-08,6.005757211132008e-08,5.979946446060791e-08,5.203233921614841e-08,2.4198425261372877e-08
F0,S19,15.850860689970116,3.8664155413274536e-07,7.043183824833834e-07,176.83053501049065,3.5102201247511647e-07,125.18359914981913,84.32913746629329
