,0
W0,1.4868130060463614e-09
W1,4.386928598165696e-09
W2,7.949343183710766e-09
W3,2.4617669014403987e-09
W4,6.698229740864647e-07
W5,1.6222087340089786e-08
W6,3.9150725994474556e-09
