,0
W0,1.0006274697715867e-09
W1,1.8415646785285844e-09
W2,2.9164594073094463e-09
W3,9.73869096476676e-10
W4,5.0037831100802066e-08
W5,6.927765028308386e-09
W6,6.487078652028799e-10
