,0
W0,2.208310312390438e-09
W1,1.894063017537917e-09
W2,1.3932388576165522e-08
W3,1.8782886357371353e-10
W4,5.610550468659881e-09
W5,8.403033824322392e-10
W6,2.64287935980434e-09
