,0
W0,1.382339387401288e-08
W1,4.446283119463601e-09
W2,1.3119416664153505e-09
W3,7.593939366223879e-09
W4,1.219628842363818e-10
W5,7.318763928232386e-09
W6,9.320814120528098e-10
