,0
W0,1.8978529858770798e-10
W1,2.1387904780567624e-09
W2,6.778279049157732e-10
W3,9.562957092867919e-10
W4,9.43978339940088e-10
W5,1.9710989507260024e-09
W6,3.3341858163282723e-09
